,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
I would get a lot of pleasure from owning expensive luxury goods.,0.16722565699644573,-0.10292664584695659,-0.11456828124251621,-0.037982214686632064,-0.04989456084238132,-0.07367724180075186,0.17724536454835252,-0.01742076208292405,-0.06911457344703362,0.10052688244209207,-0.07578860023064833,-0.13174593920914543,-0.06256481671939988,0.17382377348923295,0.18939028437472513,0.13380862506492083,-0.10242157276501111,0.14235663385717237,-0.1272873015193227,-0.03194742536796733,-0.1775908154650606,-0.12248032690764037,0.052285203254060074
I would like a job that requires following a routine rather than being creative.,-0.028449572340182788,-0.056303316007416664,0.09325317151187808,0.10178777713330846,-0.12619699403648976,-0.006741164758519257,-0.018970291848297065,0.20228884202226766,0.1777450481559297,0.10669181054512782,0.0003498423528058098,-0.1172657322341705,-0.017504412469803936,0.10172828309340726,9.92709181911322e-05,0.028724865004417222,-0.09238273720538458,0.3131278747095672,-0.12904463975800948,0.26363267033774535,-0.09879558832820551,-0.06674591736019854,-0.18526783044874737
I would like to be seen driving around in a very expensive car.,0.10969385479284506,0.03102199352500258,-0.15771609727299923,0.19743114123094768,-0.06514083282522323,-0.012268954173622816,-0.08308339075130672,0.3061903518121845,-0.02957843042410661,0.11827119583450309,0.1538365552911354,-0.0600466842028746,-0.12022442224252754,-0.2138519001169824,-0.05461537408991637,0.02187367001862287,0.16928979153593188,0.14210077587281927,0.015343534510138042,-0.2472861591992507,-0.15351970470134751,0.10285799875937336,-0.0023767085887521433
"I would like to live in a very expensive, high-class neighborhood.",-0.11331720312015127,-0.04923897034851712,-0.13861348690021277,0.004679350830173505,0.012870664424313881,0.0022530192897503936,-0.03264727207005098,-0.11758985121203909,-0.1979868958086191,0.06600362897198486,-0.046625049875479205,-0.004843581092724584,-0.006311659113216568,0.0359846417815839,0.09048752581136336,0.08580991568074749,0.15398150794297158,0.2906908325176011,0.06985482545352403,0.08883941284535185,-0.019613693638292715,0.047122631236313835,0.002727536297105611
"I would never accept a bribe, even if it were very large.",-0.05001070798087451,0.2887005239118049,-0.10019091208745538,0.050019832288531955,-0.18258644014682585,0.04704073129979465,-0.11880645286055001,-0.026092844627826194,0.12445775614523422,-0.1631534302053337,0.03814528704607569,0.1308326169073493,-0.01854955911137756,0.1639472306107487,0.13894348445514548,0.016774264773253632,0.11873809490611319,0.10803213769144805,0.14452958901636773,-0.052246852881752716,-0.04508142497562226,0.022443090751211432,-0.043008351926554354
I wouldn't pretend to like someone just to get that person to do favors for me.,0.04265229471512022,0.16582652319177718,-0.00417733806976648,0.12594769190371818,-0.0430950382018504,0.006013009602730828,0.09641580550662789,-0.050560067890107196,0.11211366866544416,-0.07089123628371902,0.054345710137953786,0.11490980998792018,-0.018651006792683566,0.24078624228267506,-0.07025005463607256,0.1059953563615774,0.14156773527123365,0.037126019734777256,-0.033368910008380694,-0.05624837935322756,-0.07848217379860517,0.11262936726644979,0.3391507167147338
I wouldn't spend my time reading a book of poetry.,-0.1714723460646507,-0.09939706733091071,-0.18555971081127995,-0.07295667944532791,-0.13960711223612934,0.07407727075962091,0.27712486192440694,-0.007361503888578203,0.10416826364211844,0.08254116697821491,0.11195901514196213,-0.07109051698289166,0.25943134293482534,-0.07049327587416464,-0.038859635236453666,0.038135413532659604,-0.12248760584531737,0.1198564766570624,-0.1250545083397286,-0.04250719232565841,0.02907036718303876,0.05565970977875319,0.03837310849698255
"I wouldn't use flattery to get a raise or promotion at work, even if I thought it would succeed.",-0.10477214266812902,-0.11091047543697898,-0.009681680733022014,0.3553738911750293,-0.09528745379762077,0.19788782943389877,-0.002007395040414717,0.06770014456389578,-0.19549647688314128,0.062350340115151656,-0.08899615712622094,-0.12044769792156236,0.10677121251782226,0.23539336459083698,-0.012627960628974803,-0.057569448970331956,0.007992269003403362,0.04350022344775961,-0.01764443065956539,-0.05769174840079467,0.09933225687840415,-0.005404279902390788,0.09325204818166533
I wouldn’t want people to treat me as though I were superior to them.,-0.019470255249592453,-0.12641539034946864,-0.0898026232808892,-0.21203000397482033,0.171310267076679,-0.11051799950128093,-0.13601207883893712,0.07700059226314002,0.12042684350237912,0.32595378057553653,0.07050616868778409,0.08118650070913794,0.14539753095624164,-0.006953977631157873,-0.00928658294897728,0.07031924419757334,-0.05902047338631394,0.01614629247602909,0.01696483823350807,-0.04016588985643424,0.025493223056631303,0.09467635917190215,0.04333785049646017
I'm interested in learning about the history and politics of other countries.,0.10027672762964836,0.023428373362158757,-0.13075742738609725,-0.05337203723932079,0.016099452543273367,0.04607348332656025,-0.04193099148144763,0.13338072761239597,-0.012199135935952473,0.021038102097136174,-0.09649245857457674,0.09093223436944799,0.027148381316646843,0.07604494618961431,0.1334958115865165,-0.1189011609439558,-0.03190468251506702,0.042079053260818455,-0.15542750250684975,-0.029567059190269217,0.004410961233428452,-0.04231103455128484,0.00037804640377590344
"If I had the opportunity, I would like to attend a classical music concert.",0.1118404837966766,0.04407190909060105,-0.02549856419306651,0.021727173701352187,0.06894870040502464,0.26290959946373177,0.0011637346891194315,0.1072769647865068,-0.07711063313639145,-0.04586941860554486,-0.05641481653914051,-0.20390991154356883,-0.05872809663284009,0.09614324985231847,0.007920090676933531,0.11623873195938021,-0.04148928367377453,-0.05432069936377682,-0.16743311332970562,0.02539134906786233,0.003400087889173689,0.16250849365398057,-0.04965412518614672
"If I knew that I could never get caught, I would be willing to steal a million dollars.",0.0651243388288109,-0.1238755065565748,0.058786381215782876,-0.13584082299283765,0.18026728740421316,0.10402385778229316,0.033065074332454716,0.1253001814803456,-0.1475300479177613,-0.02086883433599825,0.22774156164601025,-0.046646330353367314,-0.16467116438605459,0.21627520727105304,-0.00923261949195624,-0.10245484100513176,-0.12407502560206456,-0.1513199918584546,0.21870357160764792,0.08278551346644872,-0.21363507713830707,0.11361662830395745,0.04564762556279662
"If I want something from a person I dislike, I will act very nicely toward that person in order to get it.",-0.03333073741013754,-0.06165765297953753,-0.07225025423564886,0.16721610052694857,-0.05469129057786453,-0.12432096441447009,-0.18688437086760418,0.19244466919728792,-0.022447456006234327,0.05133149256108123,0.10283566377832415,0.09382783489818587,-0.09011086253636538,0.0004012856320094004,-0.04906541336037952,0.08257897207601601,0.1503108219964768,-0.17896152943211863,-0.04934052746192919,0.04491672131022995,0.0941814370677637,0.21752035490630028,-0.10588619143870262
"If I want something from someone, I will laugh at that person's worst jokes.",0.13442660773149032,-0.23659448197426447,-0.15684203625119394,0.007586906378966612,0.20678420794169267,0.09768596052238908,-0.208957411941756,0.19293343185767597,0.03333030672933739,-0.31262016155751,-0.056352348166360984,0.04697056333411128,0.28606284690660627,0.04141671731976881,0.04487286503077273,0.014094569949633136,0.0031788049322611423,-0.03695781265959728,-0.03510808317738183,0.038474726579192826,-0.03418619093335102,0.07375283964316802,0.04643680332109559
"If someone has cheated me once, I will always feel suspicious of that person.",0.11130418509914428,-0.03347690563503224,-0.10039953157972215,-0.09382560307788836,0.10525933099714274,0.015033451721411817,-0.015627799949145215,0.018270847711245895,-0.05184109660449674,-0.015398496343068606,-0.08528784037720298,-0.10468165152578696,0.022159751047849553,0.09221772960256215,-0.040215116040963526,-0.14465945904883892,-0.10865615404687652,0.12266981906911742,0.08251432395667153,-0.13404732723766116,-0.08572901429447925,-0.0028500503960320104,0.026437326210964566
"In social situations, I'm usually the one who makes the first move.",0.03179312240097285,0.017789724010231846,0.1322853317586291,0.012125426899404353,0.07088496798086669,0.06733906762426758,0.008363629989107535,0.11292689730146332,-0.023916127012254422,-0.0992676994843784,0.004705700302848147,0.10014562048581062,-0.028177445154832247,0.030168491186536882,-0.09820216066125126,0.14846890708096688,0.07308456296850409,-0.002481254379809446,0.13677899196620727,0.011710076931799988,-0.14323126305749814,-0.037233796171028684,0.025991572314631863
It wouldn’t bother me to harm someone I didn’t like.,0.013033459537768768,-0.06351609266893227,0.09927201371614962,0.01217665622777108,0.043003550358623625,-0.02793330362642736,-0.13792350600404887,0.007525941355555816,0.12255825120278604,0.17666210187319514,0.009010772067054527,0.14628263208433817,-0.0008730624727699176,0.001520260417550711,0.02547839529310911,-0.21140368383591696,0.049398941696085344,0.0348052722139342,0.23400396165006934,0.16916496734815503,0.00659380287368603,-0.17946072770264943,0.044389490588345064
"I’d be tempted to use counterfeit money, if I were sure I could get away with it.",-0.04747088059168456,-0.052521510638056566,-0.0265041593817412,-0.020475876625089196,0.11765889190001558,-0.04271161717373039,-0.10149728670430455,0.013463463877624232,0.0108280589839067,0.11969240244947675,-0.04670744542134705,-0.06369082437702898,-0.06660646487981749,0.08197776910600481,0.27737296975179354,-0.2293158745253905,-0.14423094544019538,-0.04513568051628231,0.07608999774637976,-0.090821821402647,0.05620033365827443,0.08289022599931908,0.10571929755199001
I’ve never really enjoyed looking through an encyclopedia.,0.018000798016156786,-0.11389828612321204,-0.16607003333903367,0.1361250539737397,-0.00875505912487211,-0.045095190345295987,0.007967566386063956,-0.21304868041411607,-0.07420864920076813,-0.01551345947132409,0.2873773545617929,-0.06397976212903285,0.2640520028519578,0.038186655697690995,-0.1520205583860367,-0.09250376811548654,0.27407504603181254,0.145489051239475,0.0741082750722995,0.1551935205400983,-0.186829659883745,0.052140712198213306,-0.2035182505094473
Most people are more upbeat and dynamic than I generally am.,-0.04655587949642107,-0.10896842081555742,0.07560422998119597,-0.18427893782032892,-0.15519446675168255,0.08666149455757335,0.03536330951963539,0.027155783472267905,0.014537394600413672,-0.20848657114443225,0.08174020669422744,-0.23231429739245404,0.05122418486993308,-0.07602123926161546,0.25654784676558534,0.0007272119003802055,0.15318243525594247,-0.12347571320231002,-0.09826724092937825,0.016676979389241446,0.0646623742899172,-0.132670227852837,-0.0664227820482769
Most people tend to get angry more quickly than I do.,-0.09728099341284209,0.07544166513454229,-0.18433089453472712,-0.011000964460230349,-0.12203120197727577,0.08337476091727081,-0.062051341482415576,-0.05067707201626837,0.008804465848848073,0.14048935587956052,0.226268560625717,-0.004567537121932898,0.07981270822956915,0.08067939374974338,-0.10249916545185493,0.015261873183979766,-0.18210455443323467,0.06346269744302485,-0.06710679081694684,0.0538557730036444,0.05531331248438448,-0.07599507570158859,-0.12921733479561898
"My attitude toward people who have treated me badly is ""forgive and forget"".",0.12330931300963725,0.06171444625757487,-0.0325278228590501,-0.05942245587642048,-0.06770797522825761,0.18061157053191285,-0.16521083748118684,0.03476878578443069,-0.0982114892787835,0.009251887208030178,0.036875813020326956,-0.13250524779342657,-0.036373310963063704,-0.04419296399621089,0.019745368991677174,0.11247258012751485,0.04418255972925755,0.009141075159144538,0.14056097684557656,0.13304432916044526,0.02001655954007517,-0.05675236166988624,-0.05078972351584842
"Often when I set a goal, I end up quitting without having reached it.",0.006217258887835488,-0.21615592340912163,-0.1254193389548947,0.08986926800497552,-0.19967030400258204,0.004420204602390933,0.08690960702999175,0.06263656808404536,-0.03716604441163483,0.1548714958622405,-0.08049351671023591,0.07646889754638228,-0.11533674251393927,0.07988984511989976,0.16768569064929942,-0.1421414530955048,0.1183339097461094,0.049915824302327466,0.1379764786685362,-0.0911071807815633,0.054801768131015886,-0.0851182911634436,-0.07582382322652936
"On most days, I feel cheerful and optimistic.",0.08173155243979456,0.04669690498858246,-0.07979973806308109,0.012116612450373841,-0.06813004015301335,-0.010513769974615292,-0.013866745227412448,-0.10313268517730008,0.003586350900866448,0.01498571207738421,0.09884361225487481,0.0540029218412274,-0.13234325065267624,0.048659421466675505,-0.1362733116066274,0.062374626881655945,-0.10553492186945167,-0.06077822863898439,-0.11940328016387418,0.2776271270372463,-0.04365918469871327,-0.00975783291668347,0.08627575526536795
People have often told me that I have a good imagination.,0.10433212220606103,0.04514910624505293,-0.03456498828768546,-0.09187264904740954,0.07952189395653816,-0.055405639158343775,-0.060329475939029174,0.014510472461617296,-0.006141779293492025,-0.20797674757698903,-0.02301535307325397,0.1124242171029572,0.08390696082532549,0.15384605262771833,-0.09029215900206398,-0.10225056551820588,-0.05715442882406871,0.03695743068246755,0.009343130228868683,-0.05977078753652426,0.13777603479524603,-0.1563658381206578,-0.060370145286450655
People often call me a perfectionist.,-0.019031162615160697,-0.14266291969393358,-0.0821706463225854,-0.13412368582086118,-0.1239183223832893,0.025933640463032117,0.11075832154721431,-0.1407204517803859,-0.03813240083842931,-0.13010754462814333,-0.22603040028994908,0.06147061846683855,-0.0033359103396500083,-0.11722899612653678,-0.034045747335413,0.024160164328007834,-0.07363855780283694,0.036948886384645156,-0.058627893527634645,0.1156375668964593,-0.18391151863325042,0.0939128923440267,-0.08450322868230119
People often joke with me about the messiness of my room or desk.,0.15082014904977645,0.02377924922813232,-0.07753164762042473,-0.06855476762448362,-0.02600519417204091,0.14107300149286262,-0.12470976877220721,-0.15584478910588115,0.0775998759559708,-0.05075158669717814,0.08257633822474283,-0.020814661715363246,-0.010573928180926177,0.09745767835775215,0.20178129579022294,-0.08327062630788412,0.08849415871584788,-0.08741032845905368,-0.0886682851614631,-0.12933478407609592,-0.031221437302022734,0.018891477147643113,0.05288712177376173
People often tell me that I should try to cheer up.,0.06842793233099664,-0.13262139744385593,0.009613847826158813,-0.017294996498220725,-0.15077461855890747,0.29096412162791785,-0.24123760395449945,-0.13617071013903914,0.05669011524774652,-0.11715390580998973,0.04395581656847104,0.048062883001003434,-0.10798559528264828,-0.1287126023286569,0.014317982637888478,0.1407913424581363,-0.12119228134698476,0.1448797343088044,-0.0101965610356209,0.018062777561043467,-0.08737369547563656,0.11556727233811397,0.0888386425262501
People see me as a hard-hearted person.,0.04336824966399358,0.03206740459718656,0.10200064837452066,-0.08255167570311812,-0.15344718540973806,-0.2277828476161781,-0.06122273406909368,0.11911538827157599,-0.17285993432393085,0.04132769154841717,0.08499066491593757,0.07212651565504667,0.1683515684592573,0.06720113402180827,0.04336736294393644,0.047735646257324967,0.0007181141793526602,0.02657266036059464,-0.10077048684661818,-0.033460678608438155,0.0498884697531159,0.03161292408592424,-0.010987697003146989
People sometimes tell me that I am too critical of others.,-0.028302684341951417,-0.16378297862685615,-0.06706498648463748,0.16243548278876638,0.02542007627069081,0.05450106072534413,-0.1928169398080357,-0.03340604696555249,0.020641091592120086,0.1549221796501137,-0.1595640381209389,0.022910256890946203,-0.040348480987937016,-0.05217037401972355,0.06540457519628058,-0.06647358243269405,-0.029115679779046975,-0.12493189988909845,-0.048751344882210085,0.03439328278450899,0.0047707517606088035,0.11197557770500417,0.0407444217773016
People sometimes tell me that I'm too stubborn.,0.0062298662171994396,-0.11359258097719899,-0.15227974717369736,-0.013070986881316679,-0.05664348036847635,-0.04389109081904694,0.02719490864806244,0.009987763889371573,-0.03047785960725073,-0.030070916299036913,0.024971492867522888,-0.0929322006328264,0.0033638107289964947,0.12112334161484058,-0.00045606287081578425,-0.060207552843554175,0.1066157665055089,-0.11333922183179178,-0.08544733609984723,0.15402411870822752,-0.12743702433722648,0.09024469616031755,-0.09286780532123283
People think of me as someone who has a quick temper.,0.028224096786635375,-0.0849393838126151,0.17149176656734202,0.011468519820765992,-0.11582740190951324,-0.11302568936513491,0.11898431722995934,0.0058075695104947535,0.026588769922607808,-0.04206432201694803,-0.03916582413395754,0.11827386799623679,-0.16690942597905145,0.0692692416112174,-0.016416931961923287,-0.1140153175061939,-0.017564658127126636,0.043328045074007636,0.048048592653512516,0.09381719159227148,0.02272708161559788,-0.030845072072500077,0.147125716807567
Sometimes I like to just watch the wind as it blows through the trees.,0.06571450427232318,0.05194663584847624,-0.06699204640294044,0.026011443129675415,-0.01684940497326918,0.04070790534723484,0.04291306229712733,0.03573543410294962,-0.02293267776444707,0.042187927512608886,0.05237998624682495,0.05620240575691063,-0.03937463136150143,-0.0008493241662258598,0.017540710010445635,0.04416860247960952,-0.05715471203272907,-0.04745657975808983,0.0021792895691226544,-0.0061880838532948875,-0.005927170164722441,-0.01735683541599298,0.014879236670725302
The first thing that I always do in a new place is to make friends.,0.06393309283862157,-0.1053367591188658,-0.02716801689495891,-0.01406455528965925,-0.13328573989252832,-0.1781092720848916,-0.11087181142676364,-0.010725834648798,0.0689743427972547,-0.18803665676745582,0.1425884694729068,0.03629081738597273,-0.07007879264732304,0.05538976092021856,0.14665171561649284,0.11329879531160438,-0.09572965944398662,-0.10891471436180603,-0.016053404456941596,0.10205497148319938,-0.005878830941986477,0.11036391427955781,-0.008766562130493595
"When I suffer from a painful experience, I need someone to make me feel comfortable.",0.07361004543449826,0.05278527725785848,-0.13834384595868263,0.028631363125749126,-0.009171919427330937,0.01471077001270637,0.05320056327920093,0.03524634188747083,0.038929302967518245,0.10816267622309876,-0.12270036461044248,0.0009210373476435461,0.01886057058412241,-0.04126370610336079,-0.04266276987950589,0.01005939808622632,0.09675296768883956,0.01020639025902704,0.0040709644154209015,0.060139325955257505,-0.020667462752746793,-0.027088948451825044,0.058032203148372194
"When I'm in a group of people, I'm often the one who speaks on behalf of the group.",0.17569546677611805,-0.13037430179329104,0.09786671191233622,-0.02193048238095284,-0.04949878838199112,0.10433930164368109,0.13462921552945112,-0.16804102869187984,-0.0812116218994857,-0.01569274570966829,0.06169139772967611,0.021623108309519475,0.04350307309876215,-0.19769434981392373,0.029120400970800302,0.10752491360917597,-0.13220321729368403,-0.020282844591846875,0.25718265717818667,-0.03248662021410677,-0.020738081248456677,-0.0350956583379624,0.1643965230774843
"When it comes to physical danger, I am very fearful.",0.1447818488468793,0.08292951333330192,-0.23609504388019448,-0.0914111891639882,-0.17139016412828437,0.1013046842003097,0.20790299420853334,0.04276565833686666,0.08298982534708939,-0.0905995966119986,0.035827093317139846,0.05976340918177619,0.055757156830546314,0.08130228545290939,0.11545965827781798,-0.09387904191537881,-0.09765733702402013,0.022255991675630738,0.10127166398132413,-0.07660048246462921,0.15559867089606988,0.04231412301883365,0.024605242372285622
"When people tell me that I’m wrong, my first reaction is to argue with them.",-0.025987628271594634,-0.17130299174527938,-0.15115192386271714,-0.07962134097463346,-0.052127949091573915,-0.023019061095782677,0.10121663597613423,-0.017427540512231353,-0.21406626411009352,0.188549474223267,-0.13658342687613675,0.08667774525228925,0.005519866133395155,0.12096211866746737,0.09132225334747329,0.32510316237031095,0.06864930993290776,-0.1863076605554522,0.007695143925409106,0.06048197546489659,-0.030812052313854744,-0.08690263853436156,-0.003923065907932549
"When someone I know well is unhappy, I can almost feel that person's pain myself.",0.1084246814267981,-0.017307067997776353,-0.04573039996348546,-0.014216070982250214,0.05952146469168901,0.021455567707790228,0.04153243832542097,-0.03171393100726536,0.02645775562145566,-0.05189310381506853,-0.09129318557253512,-0.0427801861479485,-0.0012750247326347947,-0.06516110829319435,-0.0386659707369581,-0.019658128776525754,0.040734065255303244,0.041853189078168415,-0.014101804005601144,-0.008567116523294848,0.019884459072722613,0.005153386164838141,0.00924433315179056
"When working on something, I don't pay much attention to small details.",-0.016437380962681672,-0.057206526196272284,0.20543803297326843,-0.06946002258953553,-0.11449515801758611,0.22454672244057522,0.09597793059444193,0.06652232142378284,-0.0270196957081886,0.03235793945029246,0.1083503510791419,0.09692274766399862,0.13439737991338466,0.16267013201861705,-0.042552908165334045,-0.029785036035837084,0.10562086520805052,-0.07452175031177445,-0.0151855014344262,-0.24559589200665724,-0.08206089131326207,0.006600739615056089,-0.130243552125784
"When working, I often set ambitious goals for myself.",0.08375195215541338,0.02490454862085228,-0.07352474667139632,-0.07124970792437792,0.04350575943059352,-0.057478553229813746,-0.05750777534909073,0.05713822348645312,-0.012698689552086195,-0.023929025622081875,-0.06301924183360248,-0.014909168875064244,0.0842265051820935,-0.069513650586592,-0.006006540449604568,0.03745864894547297,0.010686565925766276,0.08703346611947435,-0.03620624298873221,-0.04611356784317174,0.006548770888860533,-0.015818116926675337,0.0008200685490659807
"When working, I sometimes have difficulties due to being disorganized.",-0.07788481149620365,-0.0035439573013075552,-0.141495418018628,-0.04070328278523992,-0.06416212153914923,0.03983807477257062,-0.05775096409906501,0.023247583641420537,-0.09435768361123849,0.01217850151344161,0.17498828340853403,-0.06482706415709258,0.08376257798018198,0.15097071366509962,-0.20213713345747214,-0.09470393944122436,-0.007223132929906481,-0.10576791132852356,-0.07046904937481659,-0.06864470082628128,0.08476450044626141,0.07889659422048402,0.05798984772353205
"Whenever I feel worried about something, I want to share my concern with another person.",-0.09528719160828482,0.03532607093360066,-0.05843937007939687,0.024329941202322958,-0.0372089774690554,0.024134222804475917,0.023809770006103414,0.06523440620964077,0.002304974255123958,0.01399748438783934,0.004915700295596122,0.11243891190817697,-0.028495847686947965,-0.008998204469439828,0.024877759566452214,0.05553831927554657,-0.0030316479146396827,-0.01831859452924364,-0.018361870733524188,0.03654997436016909,-0.010607667891562174,-0.04684889002283998,-0.010916700626169432
