,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Sometimes I feel a sense of panic or terror for no apparent reason.,0.0847216948014189,0.0850488373702388,0.06674801919167199,-0.03158749773476461,-0.1105422028077912,0.08158206085994464,-0.08903257944181596,-0.07874549276077311,-0.06723724291404451,-0.13189907884217447,0.02066699226598065,0.21539974482797353,-0.07824411360046836,-0.0059929892498292205,0.08635159892571816,-0.08954684137069988,0.04577350312819542,0.027897134678608423,-0.09070136876987603,-0.0017250231891967143,-0.13404830273834725,-0.125533627339598,0.10625235716544645
Sometimes I feel sad for longer than an hour.,0.15341012304404997,0.040048054889704886,0.10537688771813265,-0.07285544581423097,0.06250719815277565,0.01620489890981444,0.015285600937381785,-0.043325210081415,-0.0528510052671697,0.17336813355783245,-0.06586512377623616,0.007314603220272168,0.027150210183207294,-0.06581357567225223,0.022331401002199887,-0.03701586031625937,0.0390615233592099,-0.07637358369715798,-0.03047575289471236,-0.1533455844854461,0.2186459074323767,-0.17381348776834296,-0.03977974715415029
Sometimes minor events cause me to feel intense happiness.,0.19827122041986317,0.04794845524040069,-0.01406141535149426,-0.03647231003350244,0.07658333798927794,0.15472561340894517,-0.17993116765073658,0.06103223599425196,0.10624558641097621,-0.03592849049163097,0.1140731064452346,0.09116852681641596,0.08936431227284035,0.06309181774002168,0.03341796232052315,-0.019799451487549597,-0.052412257312955166,0.03696078409919443,-0.17063243416367382,-0.12630389403017264,0.09459617117231674,-0.08887658065289178,-0.03316240916679427
Sometimes minor events cause me to feel intense sadness.,0.15036752308276694,0.061616235888140206,-0.02035208339467624,0.00037993168801852124,-0.04793795696947233,-0.07003480602488012,0.12392998792538164,-0.02540483183946404,0.020003540491482553,-0.006463189776822452,-0.10375538784211621,-0.019412553635856627,0.03475831982906083,-0.03711902652887314,0.07727303624881915,-0.21817332139163176,0.028889641660016174,0.13889806848029707,0.14137582358999412,0.04671245909208153,-0.11212976265683933,-0.1715894328904428,0.061920522903840855
Sometimes my mind is full of loosely connected thoughts and images.,0.07314635840677602,0.10948587716005288,-0.17567425867792477,0.0804096359726884,-0.08754122032988886,-0.09648549819396948,-0.13981486539795143,0.11382340054216183,0.22172063843766826,-0.10479220627741795,0.013967042088388835,0.017388745665240495,-0.023627344827682372,-0.002309860988288108,-0.02641745291907516,0.07176396757799755,-0.21444083832692287,-0.11365455027485052,-0.17350403139359918,-0.060732923125372214,0.06499319098395738,-0.18607662873135333,0.10284999013759304
Very bright colors sometimes bother me.,0.12718949964203638,0.057604749345792204,0.05758578326492695,0.09606749674041112,-0.04819386856385192,0.05594283351334073,-0.047911964868629114,-0.1447475822540738,0.14267659964743654,-0.09863628073922633,-0.13105588250554892,-0.018999834225539834,0.06022611244679145,0.12808511087281851,-0.04917810699613788,-0.09563644822939533,-0.14955184711339317,0.04306838768831526,0.025601107046199348,-0.17068568959499184,0.08458162393289691,0.017324639882550005,-0.09640369652660788
"When I am afraid of how something might turn out, I avoid dealing with it.",0.1237524119980475,0.11309610944937436,-0.13296720147679633,-0.0018979395565994726,-0.08642317036021063,0.08790609750858272,0.13875650229179518,0.18641688213722762,0.1784712684090892,0.005906283852750626,0.25582101087682146,0.08884634852349217,-0.1300374091791052,0.18299995640051545,-0.08438934687400121,0.11238505988378533,0.12453366383140634,-0.10338661307181374,-0.08212578368380609,-0.01593001532461279,0.0945281282151206,0.12022488059976266,-0.19143091084541006
"When I am enclosed in small places such as an elevator, I feel uneasy.",0.12057436407600826,0.07360120503044625,0.012853070772256045,-0.007602478296230262,-0.021421674417663527,-0.07542624249099904,0.1033054451222008,-0.0331178252188175,-0.04553030047830562,-0.05884560644180972,-0.2087531978802318,-0.08678365600738656,0.029726893153512967,0.09129764549540872,-0.04894815880655078,0.09954615944950244,0.24415970050182217,-0.10028893983332277,-0.07414883824774206,-0.004972324930610616,-0.20717029648560623,-0.026384280134784492,-0.1524751222230934
"When I am happy and excited, I have a hard time focusing my attention.",0.18634308906650288,0.07733456061053101,-0.0055978741901019985,0.08524765957515737,0.07190175722400488,-0.08365458508356644,0.03584821528454634,-0.09057598596422144,-0.11930754801619681,0.0566038715703658,-0.033343992016748945,-0.07297380239630788,0.037572018423547175,0.0912925721264225,-0.06498260155423626,-0.01715292808913453,-0.1696207409026622,-0.023634573648785944,-0.06743652651417188,0.05952115027234603,-0.0934138125346014,0.07503719998978492,-0.01661779357328701
"When I am listening to music, I am usually aware of subtle emotional tones.",0.024638758101350217,0.1722257232010515,-0.19246001048012917,-0.03922247999543739,-0.12403037561897273,-0.040625566117274754,-0.2310465186846358,-0.06202815015552531,0.04611177030211509,0.021137437825826114,-0.011525770249829969,-0.05715243627097753,0.000857641379566334,-0.020074585754032682,-0.00397323214045301,-0.11208925364581385,-0.1663355626784623,-0.005736213000447189,0.1407302175937349,0.0587368225232695,-0.008295964417331263,-0.19957570617170065,0.015164639401563217
"When I am resting with my eyes closed, I sometimes see visual images.",0.16680379173842713,0.13040346118679907,0.055290945779911005,-0.10081021669247775,0.06845629890876788,-0.029116978022611897,0.10164830583095114,-0.2472775356615351,-0.20506267214028157,0.0945953593719272,-0.016890878884254015,0.04997997625433657,-0.05189804674376953,-0.013593871772007498,-0.14390246387661798,-0.1150570674714065,-0.06570374530046695,0.07287878379943996,-0.06126785459556571,-0.09528033054669481,0.0014159311279286668,-0.14810713475562493,0.062974689301428
"When I am trying to focus my attention, I am easily distracted.",0.12614165551189244,-0.02333304974941023,-0.06515903862034068,0.2105130428010024,0.0019051781735115003,-0.06214647209172413,-0.21110917931445072,0.10976664195711687,-0.13056053711598548,0.12692869723771785,0.01685279668411231,-0.04165615261600425,-0.259648282703172,-0.04158201509254519,-0.10775030386709791,-0.028560598989030364,0.004347585566176925,0.15940345085695054,-0.05912914695227773,-0.006323468162867503,-0.12586433070437694,0.0031018492302040627,0.08062980287939708
"When I hear of an unhappy event, I immediately feel sad.",0.1367428797543074,0.06157595978591463,0.05980141773568491,-0.043477671558504453,-0.16186460783045978,-0.03289253517699596,-0.05810946047091939,-0.04327494312512047,0.06349636375768809,0.14709067024371192,-0.01503622129254906,-0.13394454552348667,-0.12168227043371128,-0.002143904705216998,0.0161709180619429,-0.05429388878176188,0.08549443001912145,-0.15601714667310396,-0.19219039120657566,0.14660056052639395,0.08538189441472055,0.2798276238944175,0.163228388610563
"When I try something new, I am rarely concerned about failing.",-0.05837603421666286,0.22659263204759245,-0.13784921501907474,0.06760557810760914,-0.09698862091124932,-0.0015453732721022711,-0.04351033195273982,0.053682575906415786,-0.16655443243850912,0.17777767196867095,0.05052976935226934,-0.08482984383182564,0.11941280918257298,0.028938429198859836,0.0261958362303736,-0.06508418515270561,-0.2539439175340057,0.08946107405308233,0.06536605388128502,0.1815687808896972,-0.17566755107120538,0.26134478765748587,-0.2631833991440888
"When I watch a movie, I usually don’t notice how setting conveys mood.",0.10501790167034426,0.0759550105701945,-0.08126161416698427,-0.10591119347608634,-0.10151586985786015,0.008175134771707249,0.26018506300515254,0.2968072849209937,-0.07078663602750095,-0.024983215914025362,-0.19343651252835053,0.01921341111090488,-0.021840763724878188,0.005794952288049909,0.2583127682421404,-0.017449031645530775,0.052869389566224424,0.04072067232063201,0.08598402046772062,0.09080895775505779,0.021143736134361185,0.025700384233052175,-0.017581722219524323
"When I’m excited, it’s hard to resist jumping into things without thinking.",0.14565563929124703,0.073373966107752,-0.04478179655860564,0.036781550204329494,-0.09726274573196639,-0.21375845354409473,0.05882308337987771,0.05030039044048656,-0.14162048042181366,0.04604431771141386,-0.1487518494689627,0.011962054388716375,0.0012086601805270886,0.1426428936781049,0.0012778419944121748,-0.1191872233928032,0.008845443308864918,-0.17766032078335503,0.20819379434398377,0.1708756754951307,-0.08332022372724499,-0.08325256172062338,0.03983608954785479
"When interrupted or distracted, I can easily shift my attention back.",-0.02717393859601701,0.06130903285944263,9.656000706991973e-05,0.014750552234829383,0.1639389526624327,0.006330479127261217,0.044803438933812376,-0.026680536002043023,0.07756954147359467,0.028992619776803757,0.03671184761153864,0.0429983635837163,-0.0033225955657899212,0.015649837829746865,-0.0700878603350986,-0.05228379230302344,0.05675472920197018,0.14897656315997493,0.027549293607930528,0.04236280353273155,-0.06125590731878518,0.04450177188053285,-0.05317175527641791
"When listening to music, I usually like to turn up the volume more than other people.",0.15363885558553894,0.001482874860545805,0.09703039995995108,-0.06255019207411018,0.1345513252994018,-0.04436105479747955,0.02240280826391189,-0.1011297308789162,0.09174018770972034,-0.0732676271663861,0.07535717066701514,-0.22203964154252778,0.036321534809164314,0.00817549730154685,-0.10118202633942142,0.04939666429501274,-0.06941889696179072,0.12509850503644457,0.06982677460579104,-0.108638221112444,0.11182449187269079,0.2156184716665028,-0.05428766703093598
"Whenever I have to sit and wait for something, I become agitated.",0.10850901730925461,0.029804369663477263,0.034898859291543544,0.020391658267166435,-0.04200448027061747,-0.036812493042647165,-0.004661128297907199,0.01548138219956496,-0.11785130310565838,-0.019011890680010923,-0.17911563506736589,-0.11324668377628835,-0.16885932807128629,-0.017244625094450988,0.19887981999562482,0.004610251705644844,-0.08966966551114569,0.06354602709932732,-0.11743476247722226,-0.021040962022108867,0.07187953694301047,-0.13056475790245897,-0.07805600835249692
