,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34
Do you like going out a lot?,0.07027409563905655,0.08538881512560992,-0.1129667960152512,0.021810792165436438,0.10744927845597743,0.11186875312733875,-0.010484965041748933,-0.0730395351560171,-0.12471240666392658,0.04954311837138872,-0.2211236279292511,0.05394437980634834,0.055884247137726696,0.06854308040419156,-0.0112483022767126,-0.2782726584312726,0.25498357756577456,0.05605617894120998,0.0891595191339826,-0.0441867567952797,-0.058361932620902696,-0.0748258256280133,-0.11155938137390913,0.006880945980861337,0.19200422702298475,-0.0704725779057497,-0.010136961305507028,-0.024584844924433764,-0.05433444352996997,-0.17661010704715027,0.04970920893002063,-0.08548708982827258,-0.023241553938903772,0.07253300797881149
Do you like mixing with people?,0.10234572140086227,0.12436481467585939,-0.10799255390202422,-0.1379270842837794,-0.1967956475114931,0.003997980349386917,0.007006000918484795,-0.015397663902540012,-0.021236508194340142,0.18224573808308345,0.06569775273801362,-0.1891678493408645,-0.01191902278618403,0.24736278827306693,-0.07439998123247467,0.014204280517984096,-0.08010338486286621,0.04163762470061456,-0.13672657053477272,-0.20209178238530995,0.019340307376352815,0.08725155008014754,0.11942894841121517,-0.16324195713273318,0.06415105147934459,0.14228448054416762,0.12039815587141851,0.08211247849175811,-0.030319426163238863,0.022715559239600735,-0.08731433291421047,-0.03238085012001542,8.972388757384398e-05,0.06536333465950793
Do you like plenty of bustle and excitement around you?,0.09678147721441942,0.1573179760595864,-0.0008911732263748945,-0.12726384101514432,0.2128505923959977,-0.13429544074595676,-0.03193833898079923,-0.0847187372152128,0.07514714370303302,0.15646721163854693,0.058391327767462996,-0.015162625807712353,0.03697686107411342,-0.013780600155444757,0.11587880187273816,-0.1065073056210924,-0.1614250255539146,-0.22718489547369083,0.036626643770249497,-0.0287581540417197,0.06998863796919085,0.024737517384864724,-0.08835307500100326,0.140576427985571,0.13275027528678235,0.14998132575524437,-0.08339850030007545,0.10491106075600105,0.047444077917405535,-0.02511352745997354,0.12660370719044794,0.3093421209244055,-0.06976365990840777,0.14094280661824476
Do you like telling jokes and funny stories to your friends?,0.10381260194863605,0.21084347709840626,-0.015506681081181972,-0.16310816706146816,-0.05466744751133305,-0.09192476701849925,0.15638682973291065,-0.01550520295590233,0.02291264683537621,0.09258754158359231,0.15531902264133093,0.07937478040899884,0.01915698139671267,0.04461767915122576,-0.25422636603839116,0.06400059360581195,-0.08640353502325386,0.11075368169859437,0.22108486227720803,0.019962276134684345,0.09404869834262816,0.04446093560013954,0.03191132406664573,0.006609278262002091,-0.04801075718810649,0.06019659628930847,-0.15590909816165222,0.2702129985845333,-0.08783761666750273,0.005076522268931055,0.14063141672869675,0.10086230179301918,-0.02182580790164287,-0.10585740754826505
Do you like to arrive at appointments in plenty of time?,0.08299108906864441,0.06050255239546236,0.0003413227290309978,0.21798162444345334,-0.05268707213316453,-0.016397315341752226,0.10353638501655242,0.16615668138152212,0.01768579639736216,-0.15390222810863774,-0.019615342353986723,0.04084594570887107,0.12141076741247235,-0.08468457800604613,-0.028261448544176726,-0.05240469119787018,-0.13807745249583261,0.2509099302384521,-0.12764099551563102,0.05216390397835482,-0.1031585616575898,0.05111694669112348,0.2116660859662325,-0.039932692336804874,0.08660381195807158,0.04225332450568999,-0.2267486719679977,-0.06680469970912989,0.07827730636371087,0.03915266349300052,0.2685809021314855,-0.18054065917512668,-0.07206196536687366,-0.02865331133773787
Do you often feel 'fed-up'?,0.09840589074700884,-0.010280347679108973,0.023237494819627696,-0.09527213111628724,0.1131130130909883,0.009347579148907147,0.01082536226845988,0.07412975259714752,-0.0035622151347638638,-0.029082767011371174,0.01117144082917957,-0.04185925125396728,-0.03993101367578011,-0.030133413838191354,-0.025369186401658368,-0.054231842486274044,0.08635434949288238,0.0009531172592458994,0.08114342055365126,0.006956536093309655,-0.08102949151289768,-0.09556386609883669,0.028922636444709802,-0.019567175237628163,0.08434979641455898,0.11894755854891698,-0.08625856354831897,0.04329696150312228,-0.09894778344213546,0.1222403623787008,-0.02429842388342112,-0.023994685527956756,-0.07067384628956222,0.042526044991340765
Do you often feel life is very dull?,0.07784816698418114,-0.047246828435465085,-0.0315291814107236,0.0026872498296396543,0.15052533563493253,0.03979114151521871,0.0031040000438496375,-0.04542366368933739,0.10698012166159603,-0.06714881838407497,-0.0027014182184498655,-0.03854950022823941,0.01037699332486907,0.06710490827625225,-0.09157304864530288,-0.055862904355899155,0.0030965773601576833,0.12099129672169877,0.1364638247511997,0.07663381611137952,-0.06480328982744023,-0.07861495822241937,-0.03332880355738684,-0.028343510717525364,-0.059244922635758535,-0.0014406002715038255,0.042372895189817184,-0.04694088527835777,-0.03729369082097496,-0.03938372592731624,-0.017905121426182342,0.06272364082346871,-0.11396532837947743,-0.041465478008784126
Do you often feel lonely?,0.07524979745586315,-0.11497916677954452,-0.1525888625589293,0.025738107935744974,-0.10527237900945831,0.0004651884344027027,0.07954094357088082,0.012576575581101902,0.008155045236486825,0.06755996206140907,0.06124575503579995,0.08118267341879493,-0.010783847833703142,-0.0807109777141337,0.018365287255721237,-0.019693841296507458,-0.06609965266964679,-0.08918701010500643,0.003049844434010374,-0.06234356476558035,-0.03148798179190083,-0.07497802078363398,0.05016863176235497,0.010955765358474572,-0.011789021545616939,0.03551778102166788,-0.00417883159651738,0.0006660849020133533,-0.02614874568843615,-0.03137210467044229,0.057822704515642157,-0.004482912788688267,0.0535608673255411,0.05402339061585111
Do you often make decisions on the spur of the moment?,0.0847066001861591,0.007948859718060256,-0.16963567119643705,-0.06840565470105428,0.06850053462453826,-0.03680218500592833,0.020633749118100696,-0.06298672893606766,-0.062406693367807846,-0.011783399970958,-0.08096677911551112,-0.20825957656869393,0.06743916813836472,0.006844797945615909,0.0931986176004632,0.035291994911761354,-0.018250721605116184,-0.022083011152708422,0.10017849960827942,0.08939739246604869,-0.2041825632259081,0.03487913392367168,0.16131003200421606,0.3016085039824447,-0.11521354440838573,-0.18968538497352797,-0.009208905672040165,0.17701019003506802,0.0708345415213008,0.15748084809370244,-0.125615317833937,-0.003319834658340593,-0.042989550716005756,-0.0009783549652051808
Do you often take on more activities than you have time for?,0.15340395217718497,0.00824304163109757,0.06318089105767474,0.08806044710220344,0.022396132244601182,-0.11716987198081964,-0.12675315947693583,0.04033073466066922,-0.12274894200549362,0.07874199707511376,0.0794378073447575,0.14446699956404938,0.2809579025898881,0.024044563722857626,0.08450410096130691,0.24999753082716206,0.17521973720968112,-0.12695941225924376,-0.14638076236755004,0.10011431236857404,-0.03384273655887047,0.021405697139049648,0.26777068859866515,-0.08395911406611942,0.087713615039101,-0.021806468157212093,0.13632860411723843,-0.01646484291563809,-0.007898045535168053,-0.07267657404736333,0.11462371403382036,0.03131581211228354,0.06951508387320277,-0.04482183901968851
Do you often worry about things you should not have done or said?,0.15553969494499031,-0.05725428802298144,0.047803480358399354,0.005558858040447232,0.056274158909372006,-0.025913057902634918,-0.06780639526118948,-0.10044613373612811,-0.0009341407992880382,-0.17340306838642935,0.07076545680096363,-0.1016191984180664,-0.10148789816511967,-0.00440455427510763,0.05774104258990764,0.003894827420592986,-0.06319172002439973,0.0804082368853762,-0.06873739176767807,0.05510531396796041,0.09754343681510393,0.004657500622623135,-0.02613303226088022,-0.06994687345492416,9.099103126992932e-05,-0.06536750187325516,-0.07507272963425272,-0.03477998817706319,-0.1350552034736674,0.07404613871278218,-0.06629279030076674,0.0828870893868369,-0.05524557838900664,-0.004037373876645345
Do you prefer reading to meeting people?,-0.002520954169324439,0.023175450546458285,-0.09436023452420157,0.3347154853759002,-0.08406823664363713,0.08868781111108734,-0.08925516969612808,0.1763450835313255,0.04589761346386528,0.08510337279470721,0.016425479559922802,-0.2006641321183423,-0.09333998233221087,0.1828192702464858,0.05792106092011061,0.057724232888227,0.001661688917911004,0.17311259603578427,0.0910049936748631,-0.12342224728130426,-0.21905647751644103,0.16370766595382438,0.016609695957194512,0.003921922748649399,0.08684339448466684,0.05834290920406356,0.28906266390041924,0.007628576237043892,-0.21378273141572265,0.02294243314941089,-0.05803991777234655,0.09349639606161804,-0.06986098088325819,0.1533419092933077
Do you prefer to go your own way rather than act by the rules?,0.07673341611044432,-0.14034806982037604,0.045008059449249065,0.20807690997777437,-0.02334040082423014,-0.11491688636105109,-0.11521161733474398,0.10542825846884207,0.07853939315232267,-0.0010800987488040286,0.3125229656910764,-0.19126720901717675,0.020295038202345426,-0.09576026524279169,0.05159649393311125,-0.12691741591478922,0.21344983346524327,-0.07147426444027224,0.029434741139659885,0.01893380243397545,0.0012953304401946675,0.07761308543073896,0.043383283617398925,-0.05820042447249099,-0.01581266300869834,0.0006963951480373209,0.10246319645494542,0.09386824450384208,-0.09576806508550732,0.011279635703761965,0.08900983341067825,0.023946405086768718,0.06088805473301326,0.16416961806167016
Do you sometimes boast a little?,0.12360229166457036,0.07587496855325525,0.010701374532273515,-0.06059789709781297,-0.05928810216127923,-0.0910653570683527,0.07638577563391012,0.20638833653371608,-0.0478038658421599,-0.2429992832232572,-0.15148095776077747,0.012045774499756492,-0.09944634795322144,0.2819746140583349,-0.0501264995248351,0.17868945551132487,-0.12051616810042289,-0.09938097286830315,-0.08780681502679019,0.04950748415292819,-0.12129184355629612,-0.17995622294344962,0.10836583374875934,0.07665555307048515,0.03147321844108686,-0.1257394100246247,0.10970037440095828,-0.11447719053367693,0.03469886279937062,-0.022090465647377835,0.03197754637943205,0.08695046169752807,-0.1266690443050006,0.1037029583915129
Do you sometimes put off until tomorrow what you ought to do today?,0.10967867582192926,-0.1191795370775237,0.2822923326906389,0.05313759280179987,-0.013745586890618174,-0.008470938004048311,0.0596559343897705,0.009495584872809834,-0.01057245054291544,0.1407408464051551,-0.028689453429237947,-0.06705617412044504,0.012741311361031732,0.31568673066430764,-0.01963756655227073,-0.06112390427269015,-0.028802536037431773,0.21347466843522936,0.077777138310908,0.06426842201942659,0.06111315559350501,-0.09615619797478213,-0.027164416048328838,0.08408764021326111,0.01565401113073561,0.1661369918287386,-0.16939284085005674,-0.21735011184607506,0.2148693931185053,-0.06041765531426716,0.05319961924819063,0.007709387218538435,-0.04068558561046942,-0.020263967403432795
Do you sometimes talk about things you know nothing about?,0.03847512235967519,0.2061152983414419,0.02213255695691863,0.03948792093759695,0.10819196291097156,0.19610548678095754,-0.14674677476820244,-0.08737349144324708,0.11103086271837344,-0.07909391448608773,-0.04593987345872973,-0.10182065201064786,-0.10457713017265974,-0.11919826478814335,-0.09838661684699362,-0.04919754501400342,0.10162702959926556,-0.14518812579139245,-0.08083071457893108,0.13347113760580598,-0.152373857628383,0.09112945301689626,0.11025548684122492,-0.07697524302259971,-0.21423946259167065,0.07828820350783638,-0.12745708914967557,-0.12409379546152019,-0.034015778081587365,-0.04043198657728363,-0.22361784620688427,-0.11100669625225983,-0.05826079941065963,-0.0298415471610585
Do you stop to think things over before doing anything?,-0.010559758835066945,0.13150030371701013,0.005565115973367612,0.08589934567477547,-0.06771521370134513,0.012248644680178276,-0.0003845862701850904,0.029751853551843337,-0.22545940656039745,0.05138274804809191,0.19272335435484927,0.04687082764808469,-0.14183294524027182,-0.10668904649053973,-0.04722853897281157,0.057582604802244385,0.05651369568895802,-0.07981731191412242,0.07926127766583171,-0.2295960013445394,0.0014681442272630077,-0.059643281838332805,0.11224053251080325,-0.23083189238641214,-0.04659319297192927,-0.16915691571176522,-0.11841228750336766,-0.16532138125200377,0.20243951432782617,0.006217287105232822,-0.024020048076621114,-0.040782026723481975,-0.36375642507157663,0.02588003279667147
Do you suffer from 'nerves'?,0.12261759696062924,0.011868082962845937,0.07338122062928189,-0.10828185442697671,0.10760318723598854,-0.02462612628712184,0.01991443182851625,0.03245578081144149,0.02341220160556616,-0.008964622838612152,-0.006696891681601957,0.021723667046258034,-0.11826346590170217,-0.03375571064793085,0.02226877824140683,-0.029995783533683575,0.015341442743565914,0.013012422629557593,-0.010300903456965337,0.017855538651276825,-0.03230606857195398,0.008434675586407724,0.015130507324224626,-0.047884968391598705,0.05781823572173679,-0.10377266382260694,-0.07609264428999192,-0.06028602493477543,-0.056016354424333996,0.050030796611605775,0.012596777335150258,-0.0909043954619852,0.04088584705904474,0.02353410254082985
Do you suffer from sleeplessness?,0.1050413469550139,-0.07438746498598245,-0.11000535844542274,-0.01906174588898069,0.018200301387744516,0.11034137879451443,0.10060766669551224,-0.040989208996123676,-0.1288436933324842,-0.080457761033246,0.1574868596162537,-0.08264711682944688,0.07411426841057084,-0.0373361639551351,0.05632999968653339,0.04365379045804944,-0.06708752200446236,0.019527546142933398,-0.04612124871089765,0.001866019202635422,0.044054224786711324,-0.06727708888809675,-0.05343626988766289,-0.04301187588847525,0.021513398943177213,-0.011711664370991234,-0.0007087485697996711,-0.03228765457142834,-0.12127489808020034,-0.05498528774410327,-0.06696081065262091,0.025469973627211432,-0.005249282539479781,-0.043254197708520015
Do you take much notice of what people think?,0.10323551614411437,0.20298220242124115,-0.0907824071546035,0.06364851250506107,-0.05608627216077681,0.01606138568140832,-0.1998522448521045,0.21506187019606354,0.011559976504534521,-0.03650647189453233,0.05547964706843411,0.010582907675652805,0.07949327536825862,-0.1373138335407755,-0.10307120949194275,-0.005109967396687955,-0.16229582415194876,-0.08875348446712825,-0.17227434989940255,-0.04368612605580937,-0.03691821868037021,-0.0021394686185842093,-0.11255356914945308,-0.03130086374348301,0.0009108434599744343,-0.07890740508139568,-0.004528198754011719,0.032504392776984525,0.013819582284667694,0.15001902659137184,0.016695303693313252,-0.08373898218250436,0.09608399324599241,-0.08096329422973571
Do you tend to keep in the background on social occasions?,0.07249995003500123,0.17993965537563736,-0.11842125568386734,0.1463151357937304,0.10302398590279029,0.11578491937571415,-0.19380282738975715,-0.1474723647158186,-0.07498747655746256,-0.023909992182255427,0.04922611709279913,0.12393837704208106,-0.025270269822114545,0.15034691158298424,-0.19835538789865031,0.18274994588908716,-0.02348323473614969,-0.0027651832871892325,-0.1111168299233935,0.08567194518113944,0.07001504867528614,-0.04845659629327029,-0.12949414343502624,0.016784148890835026,-0.22424630840500215,-0.10679112834461968,0.033495657566574195,0.17717639755273998,-0.01163215077201038,0.11289329613664263,0.08535323289139128,-0.0900265658680126,-0.02124422562639342,0.05933567088036163
Do you think marriage is old-fashioned and should be done away with?,0.03350076082684299,-0.005702362126393978,-0.011190076870170318,-0.06000938008991527,0.09540377000724097,0.031241525233599167,0.023051929702911807,0.038296160931964945,-0.008534092701566482,-0.02367668076488573,-0.0479932860964376,-0.03859299744933503,0.08826921317174875,0.020529010214037097,-0.03565486983059767,0.026141561331000675,0.02809141148401729,0.07139290569338101,-0.031302081944936604,0.01593441446193355,0.044420338084852,0.06233008676116336,-0.08067447561342474,-0.015103117477812502,-0.03713836892732975,0.010017965498246675,-0.005000316663532881,-0.001988805175857832,0.03944578857260068,0.01784992683564409,-0.08093780958486527,-0.016674798638112113,-0.013130486384854466,-0.04456216714538781
Do you think people spend too much time safeguarding their future with savings and insurance?,0.09531320815815707,-0.12021353024784395,-0.11419963813785965,-0.0175722570039691,-0.009734785980688403,0.1919993060740909,-0.14388401473106274,-0.01042624155402382,-0.13686062459983572,0.1131032066475655,0.012027317292927484,-0.044848901616595174,-0.03678946996340964,0.008015590868641282,-0.1204875029456162,0.15914151587645248,0.1020557379293078,0.028732855311708678,-0.055628207852117716,0.1928907073606357,0.13343030857173654,0.10892902734305455,0.0437083030961982,0.0980506597494358,0.08326578161193456,0.08278660116389973,-0.1010159146949167,-0.18868478402627994,-0.07220205717736398,-0.0038098408535809374,0.08648777199963427,0.1172345778275041,0.005847412702854661,0.010710263319201807
Do you usually take the initiative in making new friends?,0.1269569147680016,-0.03296421072901709,0.0514483297672918,-0.06778656562588437,0.10005492280771187,-0.01877259523295789,0.13750522680032942,-0.10587213962889294,0.15143485127910863,-0.09310266679805158,0.06087318141522351,0.07092728791062275,-0.10064743488408365,-0.05629313845081002,-0.05364295173219172,-0.06404678574840235,0.016405287250259717,0.10516323750652304,-0.046249817067812754,-0.07115309301945046,-0.01583710760309752,-0.023544965814149423,0.019830164997420324,-0.07771911871066824,0.0022836251967795086,-0.01764385395873199,-0.025534351837374437,-0.08603711177618067,-0.14630068325618692,0.09832575423200567,-0.014597320992908445,0.04643146760948986,-0.09330039144115763,0.10660816867887404
Do you worry a lot about your looks?,0.0754753275776198,-0.03420310337587942,-0.07410576954059801,-0.07420745936069245,0.09401191021179266,0.08963376446314586,0.16578392752869953,2.460899107339953e-05,0.008669356493292832,0.005558168895209319,0.07497255904858392,0.030681872635293483,0.04755680856348809,-0.029602386727514512,-0.04192310264761208,-0.023462515854357355,0.009017234464619342,0.03913519179096457,0.04171513011332748,-0.02771410926248133,-0.0733082966864257,-0.07919814249053363,-0.017658202163102443,-0.03335920089563152,0.014567251368857429,-0.0051818143494382785,0.029824620397118983,-0.06275978492601474,-0.07068337257152052,-0.04969667599915859,-0.0070805685958829296,-0.03219450618275921,-0.022129093687512202,0.00341438184905678
Do you worry about awful things that might happen?,0.1447381018279943,0.011998275809373087,0.11334958946979456,0.04654544370092346,-0.032793444579611156,0.15060421216007952,0.011665885674915655,0.021866772635176435,-0.20191897773925274,-0.05336971688003558,-0.1586952681138199,-0.06826327501903418,-0.2196109425871706,-0.059136583339936225,0.11452945100209985,0.16720752025158497,0.0016197188000712306,0.08549709847363479,0.06649120222617962,-0.1060234930354057,0.10851994053618713,-0.08367811938038863,-0.22012676293851297,0.017868493186776652,-0.11245519200200196,0.006017425677718198,0.05103534080708609,0.19285552897790012,-0.08656219995623554,-0.02375205873138898,0.13720116671095228,-0.017460641418231067,-0.03385990306042052,-0.10754099943479398
Do you worry about your health?,0.10789729582715779,-0.09452137510904257,-0.01895404637310376,0.02542407195275336,-0.12930759780263937,0.003340975296617954,-0.12155847637296253,0.052822252388310655,-0.04595948413283323,0.009351641188075807,0.08980043509011627,-0.07346216007733682,-0.032663101157457304,-0.0774131166829736,0.10790132337266904,-0.033865742001282895,-0.019086428310358887,-0.09559276227117418,-0.02442242341437277,0.022566278141011364,0.01772874575456886,-0.13391402341343261,0.07248212469223554,0.004380195052580593,0.12560929966957418,0.12134126919430736,-0.18019299898395358,0.09888325539893311,-0.17358853619982548,0.10661145435977228,0.019036273117025652,0.07053283260537303,-0.016042686279911518,0.06420584216885936
Do you worry too long after an embarrassing experience?,0.1448117715939888,0.010619039029444685,0.13058569499159314,-0.0959117430341627,-0.025085535543295928,0.12277424081698857,0.11381722204480303,-0.04311877317170279,-0.023681510402060187,-0.06470924034971094,0.14861838007056782,0.0643596844384904,0.02082217840713467,-0.05128938479896969,0.04614881865734791,0.05185769936457431,-0.04603584246495753,0.02601808154368676,-0.050873435240457995,-0.050858319914049016,-0.08677583483976047,0.012952959684471212,-0.020297342068796936,-0.04884579038804174,0.0512396398440638,0.02356166167497254,0.029451910439562645,-0.009748457224761758,-0.1117333083129262,-0.05206332970945912,-0.16291460700264704,-0.04092428354351359,0.03785758428178136,0.023138793494239484
Does it worry you if you know there are mistakes in your work?,0.03325075295046777,0.12588780601202795,0.129055865360771,0.13969827750137606,0.07096293787990836,0.08914713899716174,0.19125326300910858,0.048441209501007214,-0.01298054953729504,-0.12553286341850348,-0.056344676149318984,0.046435912139890484,0.06343434444735307,0.02415007443226087,0.0007302505620952947,-0.26413457490977066,-0.04841999323496451,0.08384515709963769,-0.01334833644373645,0.12222051880435747,0.0764083747548094,-0.23620562312283894,0.14216841425957455,-0.14622789908568173,0.03489978027698697,-0.08165662157447906,0.17443582108168318,0.08377715057749699,-0.011272388871625494,0.3430137946577374,0.01919395711759039,0.10404931745071622,0.2761305733400438,-0.1625872584103564
Does your mood often go up and down?,0.14382853239358323,0.02651332334558337,0.16284043448752547,-0.07771203283954282,0.0069453093824123355,0.094926163815943,-0.02631813918352854,0.00332105070825898,-0.038537452654679914,-0.05899371200963337,0.07599635488863822,0.005142187574541585,-0.006575744720984104,0.008332976604353282,0.05927971064530179,0.05268300622116281,-0.04952809327053526,0.020870726570571044,0.014475368883901779,0.04581995860824501,-0.09075781189469603,0.029234372518806857,-0.030482471602536948,-0.031420870139453855,0.042100858104234466,-0.017632136217997738,0.010446901609603031,0.011036536019769384,-0.049896303021726894,-0.07105433348373785,-0.1547298342537673,-0.0621331415761371,0.059032586185899946,-0.04083816950370315
Have people said that you sometimes act too rashly?,0.05142184451081943,0.11035676794675223,-0.0441573035757852,0.014529402051829735,-0.11636881466330362,0.1568750632834841,-0.08541010045460175,-0.06465338925632308,-0.07143090166720549,-0.026897879978235725,0.15448343707348683,0.008259374584539165,0.08072300217168872,0.056830779639294914,-0.0621633813798078,-0.06105010065364164,-0.07022070804534215,0.1307625501269171,0.2647486994776477,0.09316499280673043,-0.18355462127278402,0.12149530833541256,0.21485690466696855,0.3040150547003719,0.16547017120249743,-0.1040779065147815,-0.21275895033539952,0.19783142382000066,0.050627547736732066,-0.10914337070004505,-0.048040242015796306,0.0228079286914784,0.09302011972312504,-0.00576673225862479
Have you ever been late for an appointment or work?,0.16191417414864803,-0.06693546722189023,-0.04683134510075224,0.014961423817397474,-0.12928903696591956,0.04209244214818524,-0.018215228669881234,-0.12544702523083334,0.038700968335423615,-0.16153573781501485,0.019227123895116764,0.024773145497237293,0.26369947841692304,-0.012158551078147277,0.008217475782179198,-0.029415358576740425,0.1353665957273319,0.030234850139459816,-0.02787075479759658,-0.13127038999197882,-0.11080545700136778,-0.12754191627081324,0.08041945368579057,-0.03494596680202288,0.0704878463173321,0.26717418894458056,0.05858492238539644,0.04458823542220099,0.08138162904796485,0.12560217078634375,-0.0033096892933010954,-0.0024405733090519495,-0.13784787479275046,-0.18384007007093117
Have you ever blamed someone for doing something you knew was really your fault?,0.15619091265043053,-0.030859881091039567,0.1597857572951037,-0.04465801925619645,-0.0674314649349021,0.16364260130679617,-0.050924674180250665,0.010060564500275038,0.0017821425790421925,0.11991255318516286,-0.05387488667319011,0.0056110498138965586,-0.022581277197335655,0.03386128915226935,-0.02806262718475759,0.007250420458056764,0.03738403868118539,-0.039545052832783964,-0.05944069800291021,0.046195187710282616,0.019716240435572012,0.03949072565833747,-0.055517058557260066,0.01581133534350644,0.12249784569409004,0.0011869462115266544,0.03252539221124051,0.050353396713992846,0.0469681616595789,0.024938249451043688,-0.20820031066747421,-0.018970732986187254,0.07151569045283918,0.08255235447080252
Have you ever broken or lost something belonging to someone else?,0.0859690841091454,0.09810303351410414,-0.05252344829358799,0.006611853413215554,-0.07508002786140512,0.24073803420547532,0.14064383560031254,0.10328713976860202,0.24203826550700525,0.025144262824972327,0.05471885924179085,0.04280004543457973,0.12556552358553677,0.0514182855547495,0.4085440714404369,0.08033566775058025,-0.043897710922865985,-0.1171777064312572,0.15240746853653397,0.04296890015266622,0.06741555424278235,0.22186794041721447,-0.15799203328829795,-0.013143936842603156,-0.08056147797046138,-0.1374770436517661,0.026067020227842328,-0.055601987543825074,0.12878047026418385,0.22318324841548295,0.08282401383469444,0.16882860765483573,-0.0433412545348981,-0.012813471247878613
Have you ever cheated at a game?,0.09637090707897719,-0.026947339706152894,0.06877742546740283,0.040448960664308614,-0.20692839242193922,0.2434257235625984,0.10888124484981486,-0.05733784202704902,0.057232255558164864,0.14711904177955556,0.014705484030622157,0.07097982584812462,-0.0638626411074149,0.042313355885243695,-0.04220684360381218,0.08330144125012486,-0.06770441626743355,-0.11872599573378731,-0.055451553029278726,-0.03159796966288737,0.03718825420149974,-0.02863307469096837,-0.025291766408421634,-0.06383308786340929,-0.006259891918422348,-0.1794287430134704,0.12127711165350781,0.13206933995658113,-0.1230209098596043,-0.2529675260566826,0.23742173792134497,-0.008085990060228702,-0.011490416594854242,-0.14779747599567927
Have you ever insisted on having your own way?,0.13305713771000993,-0.06016970780425213,0.13828996342578365,0.08808882281716046,-0.02470993141308279,-0.1852997336119493,-0.09486603074254162,-0.044284030676012824,0.004826969797903217,0.030857439277165843,0.031123034892103607,-0.09607096163848299,0.26155093587752065,-0.19846918436611646,-0.09155345231074849,0.1965241208976321,-0.1308492626658595,0.05417405961782904,0.3189660749429591,-0.04905534031179875,0.0725717035355578,-0.03823618146949417,-0.15678175131967595,-0.09309468360993954,0.14736344258797224,-0.21787472746292116,0.03478672036963781,-0.0723812169568149,0.054003904618491555,0.11497929660705954,-0.06756048667415694,-0.2158640171353321,-0.12821496205850189,0.14008575097879755
Have you ever said anything bad or nasty about anyone?,0.09201258202924555,0.20493223842779718,-0.0026672448242136305,0.030078885619989858,-0.013134446630595624,0.17461787888642688,0.028131745143537827,-0.060306490812485104,0.207932329305366,-0.16408871384821105,0.15411880845336148,-0.06964074277497576,-0.012519761549741446,-0.09664243433164629,-0.2489553984781872,-0.0453838215154024,0.15594577731063533,-0.12998763658358037,0.01043476637532382,-0.06259043530990513,0.19650700169444663,0.032371440931411234,0.05580597214871454,0.022543227629010974,0.1403461517898868,-0.10615443425852758,0.14669597104118529,-0.06387181558111109,0.21728317971200714,-0.03847222932027513,-0.11598673687517397,0.00927456398967391,0.09830034677120951,0.043022782591142644
Have you ever taken advantage of someone?,0.15089382232824228,-0.048718749950097076,0.11938870213779072,-0.03422656010902014,0.0033589794898820162,-0.005703047257451227,-0.04687749886176662,0.003294899657076844,0.20309390063364752,-0.013075185299225807,-0.07328998787335725,0.1203651043738643,-0.01298653990400954,0.022572106659835587,-0.0771207096017528,-0.01774875956052376,-0.022877218750586285,0.07055253591986209,0.06174427059738556,0.0052144359535295556,-0.1093926964745351,0.06816529881821158,-0.013037517426488171,-0.00496557644079814,-0.09301332357667612,0.08455028664381277,0.033529785542010346,0.03703537672047918,0.056228314401984204,-0.0002872697283116054,-0.12989345424954862,0.007366178408702607,-0.008298986930017497,0.030974354815381893
Have you ever taken anything (even a pin or button) that belonged to someone else?,0.12877388772506743,-0.07463543724809843,0.10087576048215117,0.01679765984762133,-0.18084356157485695,-0.029625673786083107,-0.1229002813722583,-0.05238938746320274,0.07872317513197512,-0.1108153640872088,0.08572985135543923,0.09038796856407451,-0.07412607077354197,0.05778825903955156,0.09456012382532075,-0.1017939789785759,-0.2000262695391467,-0.07190329771089471,0.00023366437588466602,0.22468270971199775,0.15863298385687566,-0.12011439000244234,-0.014029869740931369,0.1660472089156722,-0.16650061800923943,0.2039514177116319,0.15568264917456476,-0.00346215388486797,0.05371833577840351,0.03219163388528646,0.0360654534825152,-0.17930489533917718,-0.12266808488330223,0.20733760007437393
Have you ever taken the praise for something you knew someone else had really done?,0.0632743828399456,0.06306226536260383,-0.16254232378345318,0.058777813318564076,-0.04637016445523771,-0.019752398127370344,-0.17655947484479215,-0.24873791054064243,0.006209673863701491,-0.1237838868426101,0.12017896861004149,-0.06026537126958521,0.09926077544792146,0.08531976801913145,0.07779266365534385,-0.1865981130172755,-0.036073015693487635,-0.09289586859689432,0.20326908253698223,0.01776179129211502,0.1979220631036381,-0.24758130987461416,-0.07772012150598062,-0.1401217984156932,0.03141277297291072,0.0827680509539611,-0.07177228022940171,-0.0883630328954096,0.08928686648474694,-0.1422921716047907,0.06785927709061079,-0.04197663582453256,0.11329925758290452,0.04789121020067614
