,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Loud noises sometimes scare me.,0.03840299720182943,-0.02455836962006041,0.10349910427010575,0.08080010921698963,-0.16469357302169882,-0.19636846531719543,0.11765443559478311,-0.05040021340698154,-0.20455440969158786,-0.06104149038487253,-0.10983095318736286,-0.052655218381898586,0.14336447498555266,0.05461702508185795,-0.036602165912759096,-0.06298987358661062,-0.14471446146863376,-0.20845938511380563,0.140451355200556,0.15892248830790023,0.004793420659723249,-0.07008137703208855,0.14341188698848267
Sometimes I feel a sense of panic or terror for no apparent reason.,0.07447246532327807,0.1906757682445703,-0.35127994389408396,-0.1661749224322238,-0.05826349235475963,0.16275017154153998,-0.13303273496730114,-0.04887055575504126,-0.06831309115156417,-0.16874337257551253,0.031190349190189776,-0.1186923855973518,0.14547660883591335,-0.211322795725051,0.0022426694001485567,-0.020760524718149986,0.07547758677707485,-0.13276858337526276,0.05393748936217002,0.022790167545371113,0.12217838235497758,0.025299007723364627,-0.16354668145399634
Sometimes I feel sad for longer than an hour.,0.13141136045684057,-0.15602677119827293,0.02325081154099338,-0.0011983124158470252,-0.048538251608093406,-0.2452015230301521,-0.05382879068625442,0.09749174092923601,-0.019980650066408385,0.12786051140725352,-0.09089891835400511,-0.22706071904968486,0.06320321106558456,0.14726159041805945,0.012491280114968091,-0.03530178886918395,0.1230126470192163,0.009858078713647928,0.10196704510014949,-0.08552187321924622,0.17487908081873932,-0.0933367194452339,-0.20186540517083107
Sometimes minor events cause me to feel intense happiness.,0.0703462317256401,-0.032244533095412725,0.07074184638024295,0.01511774893956054,0.2267605960440408,-0.13200807617697657,0.03912262086969236,-0.08787500782599231,0.062469797426324074,0.06819504164270877,0.14324069774907,-0.007276631972576086,0.1083091365282701,-0.12743099068878702,0.08762388060445983,0.07337647843551595,0.12129587989211045,-0.07553753308392792,0.007420527374600976,-0.05234376516121332,0.05646328576080083,0.08470688903922602,0.17349493992220297
Sometimes minor events cause me to feel intense sadness.,0.13443834118129494,0.13838632686825028,-0.014952311535867159,-0.16667198163763483,0.0073477645999968505,-0.17752920024464747,-0.05014532875932065,0.004477391599660588,-0.011419187978592548,0.1357084512192882,0.06619551330864239,-0.12059790139089925,0.08323076169166665,0.08103107851719518,0.14150849385348604,-0.0004963594365810217,0.1580447079442665,0.05723201864610926,-0.011187581186626232,0.22737528284001884,0.10728409855939428,-0.007332636776592975,0.2004487568132919
Sometimes my mind is full of loosely connected thoughts and images.,0.0956751516866282,-0.06410311364340932,-0.003721294202065861,-0.0019293957594544043,0.0612848220026746,-0.018019579472339124,-0.17294709820702997,0.06808256713022422,-0.0011360952875315337,0.03419595698136351,-0.04524448636657033,-0.03708764832836292,-0.00957489437386672,0.012915507334752092,0.022446367720735532,0.03861657290990945,0.1678171962724514,-0.19728227348443714,0.09790670557112582,0.06822254868793223,-0.07931668035844962,0.008992942288878319,0.11507114310551969
Very bright colors sometimes bother me.,0.14891859665645346,0.04730517154681744,0.10192465639523156,-0.04407260817008192,0.08440616016940124,-0.0002663867195950434,0.1943625401216176,0.031043512847547194,-0.15718763736973065,-0.18552830111619098,0.10930979256622199,-0.07598170882229746,-0.15695282399023225,0.3356403615379622,0.09972250110515386,-0.0483226673726109,-0.048457109744910305,0.01006864117699071,-0.20800468550930717,-0.07364122724460632,-0.1127811432409338,-0.14494854311438313,-0.13193767137403242
"When I am afraid of how something might turn out, I avoid dealing with it.",0.15079748195666764,0.09237914500586511,-0.11267186597647813,0.109339144838804,0.14421825520591783,0.025946127738173924,-0.1658325127562067,0.136310312065147,0.18985329228054518,-0.04291346774940197,-0.05754874318003702,-0.05290796209201575,0.11221066248900641,0.018741085031963912,0.13494701989177443,-0.037471009496945054,0.0801159731626591,0.04217911256987852,0.059716622733141836,-0.07329236282634231,-0.006525701359999643,0.14251604344071042,0.003373143153296141
"When I am enclosed in small places such as an elevator, I feel uneasy.",0.2177583870995633,0.11012656698749179,-0.07233047237650021,-0.019382351002240245,-0.09178879203402662,0.06853474469503243,-0.09930438698395731,0.153068039949767,0.10093329052866362,-0.1261051800182915,-0.06062862728870622,-0.07120339315261835,0.10920486284436455,0.1928646428914948,0.1014923584546921,0.21034723317958973,-0.003923541225234835,0.08900217271771042,-0.2012911307407835,0.003899531662057701,-0.12447178884684856,0.11855606622783874,0.05395486144027791
"When I am happy and excited, I have a hard time focusing my attention.",0.2994374872055827,-0.0801728057990226,-0.0003985221929004162,-0.1059441578251567,-0.02173968848836761,0.04390915249737885,0.16838484566592538,-0.028275851212242006,0.1369933732877456,0.219431576676551,0.1345089821584076,-0.17965049447980466,-0.01663548617905604,0.15989027851172466,-0.19165097144090754,0.01893066195600401,-0.014161674923782425,-0.14088730423656556,-0.1326850419177962,-0.036633140073625586,-0.1084837965749727,0.08827062419862433,0.21038403928905333
"When I am listening to music, I am usually aware of subtle emotional tones.",0.13217384645487784,-0.03317623033333383,0.12262744364373605,-0.01590056132246942,-0.04186477189115755,-0.04606191512562955,-0.00274809198002612,-0.1095484546781973,-0.04669308653308711,0.05171163877370825,0.0032962100718619994,0.0636273360083473,0.03287026558556986,-0.009347949249781403,0.028178274015324096,0.0366203753654229,-0.07752287609720693,-0.0852276858732213,0.08335421463823141,0.01203395802965703,0.05451146463072798,-0.10887552522049254,-0.09963195760918839
"When I am resting with my eyes closed, I sometimes see visual images.",0.11617129302305963,-0.11399265174467417,-0.10016726834040934,0.004612025044870718,-0.03394441990459121,-0.11240577407702783,-0.04805411555550083,0.2384358521367317,0.06070182019166889,-0.05297114099321851,-0.09877929067704913,-0.03353146788198431,-0.016176777300568525,0.007544185501983917,-0.14834235177648225,-0.11997918099113768,0.13379709676268733,0.05038157636781409,0.06422327830973824,0.06953634096259642,-0.14510211526126862,-0.07475274351775683,-0.12701525801902663
"When I am trying to focus my attention, I am easily distracted.",0.1270494020942272,0.10976336130060614,-0.19291568532498735,0.017063512470170687,0.09542391661090593,0.03240267248094866,-0.10036173806009457,-0.02255669526345561,0.08419462110015152,0.11611328686434563,0.038825702689602434,0.04448031237457646,-0.12305839542366213,-0.009974000797950392,0.06946483025047354,0.047242407083387186,0.16004649044825747,-0.0383555230123701,-0.14877391715853167,0.01350632935860148,0.16276339403496085,-0.19150278664749984,-0.020457115382194815
"When I hear of an unhappy event, I immediately feel sad.",0.09874054400757708,0.009053118916354151,0.04181433488600551,-0.04463397069010634,0.11749829176849934,-0.09054014612178987,-0.029344981914494365,-0.13143274052759182,0.03989761356509859,0.05012727067163366,0.044451715729672325,-0.05889270434005664,0.03297654608071106,-0.10410895308194935,0.14444538061480378,-0.19298994064095634,-0.21766892680201488,-0.07867755014320282,-0.11834696513198088,-0.037616056911675605,-0.09034459745301464,-0.06549297743490123,-0.03271255009118767
"When I try something new, I am rarely concerned about failing.",-0.052973783865267035,0.20337538448329703,0.2125279079561386,-0.02066807502536685,0.11448682406560846,-0.05893311832808318,0.012788269072119093,0.03461028172282721,0.06023667153140106,0.07799606523560028,0.04365387502445805,0.19110605667438216,0.1722018652323387,0.09618815171651232,0.004846393312177213,-0.008132426528146847,-0.06981834735916549,0.07133276758903093,0.15747830802874369,-0.07890836502201987,0.20782645659635016,0.009384130486280055,0.0928727934464275
"When I watch a movie, I usually don’t notice how setting conveys mood.",0.10048258184690707,0.07082334346467473,-0.014200499401959945,0.08694845049533585,-0.03402727158929079,-0.16847060846025136,0.31709723272411916,0.21969112134307925,0.3132296477897346,-0.023439649804969973,0.1440328049816196,0.3540118622323291,-0.10088920337797884,-0.010316669011162401,0.05085014309262256,-0.008271736977777345,-0.08181850612696774,0.012293691642405367,0.0038847689965831617,-0.04610465067333562,-0.0732619941637801,0.03947688403877118,-0.06291066693728647
"When I’m excited, it’s hard to resist jumping into things without thinking.",0.1639729912997602,0.011927722619230252,0.04524721812897096,0.010044174588734139,-0.14718301471821818,0.02131639073839665,-0.11172306913392797,-0.01707397968981384,0.0589813699166778,0.013086513564007658,-0.011865532249998603,0.07218293934795049,0.09108417660127528,-0.026177546997460797,-0.030362494549833422,-0.18528194586751479,-0.029927535664793548,0.11606970657499706,-0.04440119099712132,0.032509208494340365,0.008644048108377014,0.032218314168433106,-0.045972252004584595
"When interrupted or distracted, I can easily shift my attention back.",0.09458079255416295,0.12798613785764473,-0.049417321980163596,0.018934196777999283,0.20878276083848168,0.04002266668708345,-0.04396896486393058,0.0015628617308576967,-0.07360131845298018,-0.0040889200188825,0.14017556291058614,0.046659925227119765,-0.18599427679946867,0.05511168845849834,0.021583807391346774,0.031764554859233754,0.11049986779551206,-0.07327132987623236,0.031751349244028254,0.17367594719629884,-0.0299270489736907,0.040271691286327196,-0.1619482166024645
"When listening to music, I usually like to turn up the volume more than other people.",0.09073393463220543,0.09212471972075659,0.21140100145720983,-0.0497698094811288,-0.05532151736751129,-0.039673721125646266,-0.08188326884058385,0.054908245338827724,0.11135974783115585,0.0766676454422863,0.21598877965658048,-0.14810945919556448,0.0535971235278164,-0.16127359238596742,-0.23256740027938533,-0.035151508469427876,0.029698586444102833,-0.026355089749473027,0.12892771556749616,-0.017323112650507063,-0.10115999385829365,0.02275207390775289,0.01376687991821674
"Whenever I have to sit and wait for something, I become agitated.",0.12885775670811628,0.0958028011100995,-0.02060925051726579,-0.06131000242140819,-0.1831979363405111,0.2239731860456871,-0.03254387052153576,-0.16159910861958235,-0.15473607306178347,0.016312522538866288,0.09312044840452806,0.005819537547008459,0.1025477682009191,0.035717073258263954,-0.07712350293691844,-0.1252844320158375,0.08225955810750119,-0.009168810620017995,0.06096884753710756,-0.17392562086112992,-0.03290690236588207,0.048790854500096736,0.1572373244464021
