,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
I think of myself as a somewhat eccentric person.,0.02530901835504292,0.013680871496967919,-0.01600839111804593,-0.0675519209269372,0.141071822502442,-0.056079665291273756,0.04617972757301973,-0.06081749119167532,0.05842399648341305,-0.0236285638208252,0.0746237970568996,0.07641893501758637,0.03338676550203033,-0.1673824594405528,0.019932316959910542,-0.01115395468255407,-0.07416008842964152,-0.0702873440008637,-0.01642207904101445,0.04798615198596955,0.0792542116596962,0.022584993480744386,0.049213322012008,-0.07039360024360629,0.05931121256331314,0.04120580295941585,-0.003308420047764244,0.09782291926976909,0.03504511571953096,-0.09791647613364889
I think that I am entitled to more respect than the average person is.,0.09473466102390607,0.2238264409514967,-0.17851438547386503,-0.07340586560282131,-0.01913439174889418,-0.036148503390908894,-0.1808378354537492,-0.07271025829930197,-0.15878554045677926,0.11664429284558661,0.06775120726832043,-0.10280961503662575,-0.20509131240804582,-0.1193910544828918,-0.12210917070034824,0.17448480793298432,-0.1237594140789677,-0.0863472968963668,-0.10824258391566412,-0.026352406773089417,0.005957844088986472,0.04292371109091428,-0.12336336566906274,-0.08933487450109365,0.11335419620094637,0.014471253906823023,0.025018078145103463,0.28210899333415845,0.027589768125134684,-0.029306415747904085
I think that most people like some aspects of my personality.,-0.013902432923484358,-0.0592055877349666,-0.01503163489740127,0.005841132097753278,0.04439679876852084,-0.0052702401535666445,-0.042347351674301176,0.07310427538067726,0.02511246250006707,-0.039547170198158905,0.04880436547956255,0.011327545493402792,-0.027398526511703568,-0.0027248236618452695,-0.09166210948087251,0.023837182407477002,0.07875686504308436,-0.08981321302511568,-0.013277715200875099,-0.022818729605195345,-0.1285049507789228,-0.11037442248844512,-0.10627162175583943,-0.13714351985433032,0.09563314242653767,-0.0008445908793975174,-0.09112846437443303,0.06358484811573785,0.004993563723659382,0.1099233456758906
I think that paying attention to radical ideas is a waste of time.,0.057710992251549936,0.05067383361193711,0.05084623797917359,-0.056606268407695774,-0.12833686165353397,-0.028148020429379788,0.019717545732026776,0.009518791213942255,0.020095860211256266,-0.02069027172853299,0.05017407231189832,0.00453983139990474,0.03019709535506127,0.025426281456320345,0.07165737496073907,-0.005144074598852246,0.025188513318581806,0.003393693977030468,-0.0398075021929153,-0.05496326555772199,-0.03575187380820202,-0.06553522638725855,0.0904224496594283,-0.041142996829256734,0.03946651306688711,-0.0530756301544317,-0.19455746780241337,-0.15260413427133068,0.07483892071450497,-0.003201815507420815
I try to give generously to those in need.,-0.01331966857564485,-0.08257128695421577,-0.034442757802668075,0.11589595881115838,0.17104584405611448,-0.01905214349853564,0.06870856828181002,-0.03483063224145823,-0.05114862387727388,-0.01667342185258706,-0.026851424337927494,0.07029199647266463,-0.08163856959005114,-0.13393249246592487,0.08616270621641438,0.031851872656925795,-0.04211182387514392,0.03023142174425471,0.01194732837706094,-0.14408192311170925,-0.11965811315463032,-0.012992917144529818,0.04102902601046569,-0.2474423033391323,0.02956875813429745,0.13797165118075339,-0.09460097734897698,-0.04477996802064429,-0.04556870135434029,-0.05820144507360647
I want people to know that I am an important person of high status.,0.19251114093854244,0.12493900692123618,-0.23212126242769077,-0.044100053007538435,0.0612002462156673,0.036124963062595904,0.3126037784652578,0.11865649422148851,-0.0021189349500804304,-0.034001564556738695,-0.13858508961599192,-0.09196612720439189,0.02324919659837624,0.06419236573441603,0.09038635242439408,0.04535470042443509,-0.02335683908242198,0.11305523618649838,0.07907096822691818,0.1279110070073052,-0.09214005115611995,0.15616559357521198,-0.07888894931208683,-0.09190150679701717,0.1926433344174817,0.057109945078877254,0.05041872029379691,-0.11543053373915153,0.17636779766633393,-0.19650141192004475
I worry a lot less than most people do.,-0.18225037590594195,0.1354537226805116,-0.16231077176743847,0.08978042809798288,-0.10591530686211874,0.16740514122184258,0.07379866648847237,-0.089810385252607,0.03673875516460302,0.11598557854957636,0.03704330819787244,0.0748226857160181,0.0490542009892974,-0.05681705830823226,0.051765153732433476,0.09112974031301699,0.0856877914812568,0.16691920668362675,0.05487610382363781,0.13344251174845517,-0.04732915919385841,-0.06994005762422922,-0.03749156301390957,0.28304080643894086,-0.08630177600300075,0.10810897408275166,-0.11796743861765879,0.030446253372231107,0.00391000049190813,-0.10096265352410856
I would be quite bored by a visit to an art gallery.,0.018642062073508967,0.15223070767763439,-0.014986006025583556,-0.04744879778511758,-0.13494985089374698,-0.16655045176598932,0.10452011268631459,-0.22908956107932374,0.13489215045286965,0.004714359429935513,0.01690658851528764,-0.04901833633413592,0.028928014337952657,0.16948666656422726,-0.03585313044604861,-0.16045593295070265,0.14629096676943062,0.1260168730814835,0.08932972852008311,0.1736427881313404,-0.12101033297709214,-0.040090587663830994,-0.11122733277505008,-0.10911056192639804,0.07036876858686376,-0.0008514301300951985,0.059202942787026945,-0.057587236957710765,-0.223595533258837,0.18875351408591398
I would be tempted to buy stolen property if I were financially tight.,0.04102431305179109,0.04069802484399473,-0.05238390566132526,0.03182714161881511,0.05921639381191467,0.048891297378536876,-0.04009973236133845,0.04073996839763777,0.011633315263995902,-0.043992593853395275,-0.0030901342515971962,0.05004853094104495,0.04778882701361645,0.07713835887645515,-0.0490341242568778,0.027985975394677596,-0.006833144023999133,-0.10914151768267463,-0.06413975785273719,-0.006773705246085372,-0.05660955915611706,0.022003455527262905,0.005876773159262939,-0.008376798996079302,0.037353784666854344,-0.07538113569139863,-0.07356080313484403,0.11420588120391284,-0.00314763562745801,-0.04271404687740963
I would be very bored by a book about the history of science and technology.,0.11661842503343242,0.09264564017556566,-0.03626372521809183,0.027416955939376705,0.0160362446682216,-0.16259322232873138,0.05258439649718575,-0.15188315762694005,0.002180385454564209,-0.007917960820977359,0.17988822749080552,-0.04212504799341107,-0.08966797514190024,-0.0544076541694812,0.04229669254835306,0.1480744264361253,0.0642329073057112,-0.026332177682523317,-0.008995776480156243,-0.015907456495436834,0.031049474113524676,-0.1738175554326032,0.0692005118317311,-0.03544906305404088,-0.02081029984665646,-0.0189298395078271,-0.1804833878443128,0.08966775524052756,0.0490097660587193,0.002354252285530608
"I would enjoy creating a work of art, such as a novel, a song, or a painting.",0.0054878906053010676,-0.1164349739075903,-0.07002847257601306,0.07248450977168677,0.16658753960750225,0.13112552708849892,0.007374740995140481,-0.12677081092053627,-0.019567909997746224,0.052907129770184066,-0.14896737855208983,0.23182032385517068,0.0038890346264703994,0.07973631340639416,-0.07232802218400225,0.03641173883147741,-0.11505136147366626,0.08717624481800713,0.09507781793307868,0.02264929588982928,0.06239931621625458,-0.08446798723142418,0.017437364124427403,0.05122949692277524,-0.08244065935979257,-0.134288720204008,0.19897290415473368,0.05954771899732833,0.20017338263517734,0.10005383215058464
I would feel afraid if I had to travel in bad weather conditions.,0.13883596753002062,0.11084441667812948,0.10383161675947838,0.19209540957925572,-0.004945275236687583,-0.23777228741350773,0.1481137763799068,-0.11079417040288048,-0.053466651442222644,-0.13498055215266186,-0.1864717902128665,0.03774922439411984,-0.1711914657285424,-0.19606166161338198,-0.18973970905163146,-0.06412976278116768,0.08748650587899584,0.03258642902242708,0.05103026977091445,-0.03592607102467244,-0.020298523346827264,-0.10120654237595614,-0.005946439024403418,0.06031428514194749,0.03158750421693393,0.08634395630980173,0.112109638136349,-0.01222477604923512,0.08575863439332361,-0.05106031318520594
I would get a lot of pleasure from owning expensive luxury goods.,0.1375221591205194,0.0759855257927959,-0.040385937236353954,-0.09831323747438621,0.08550998238340905,-0.126963719587751,-0.020769015844756315,0.31561985042454543,0.001096386483890793,-0.008536342321507543,-0.05340648085722151,0.26188136063860057,0.11872299707421714,0.005663409155761024,0.04798147570586537,0.05227211587812446,0.1475689346010913,0.12147255376132932,0.013504750042443975,-0.03729182649750235,0.03378088784788442,0.03027398936331504,0.04437933161993857,-0.10873203394048558,0.05832149937122448,-0.12684251056744758,-0.03965468367739095,0.1960365904522485,-0.11430270797683685,-0.03636048188247013
I would like a job that requires following a routine rather than being creative.,0.04909562573501797,0.14147841889885268,-0.01587535394732755,0.009152102404617241,-0.0957166340175744,0.09432679159429903,0.06810965409855534,0.09134412419992134,0.0854226110952011,0.07398188842347847,0.08210998709128288,-0.03594384150073138,-0.061802089403194,0.03707683209366042,-0.11423779818575681,-0.12410001723845489,-0.09887853541602738,-0.06122713934090479,-0.0075343614599916835,-0.009970497300794844,-0.042989706520107786,0.06320730663984529,0.08562958191273677,-0.015515370967494063,-0.017030094525941092,-0.06097400071772911,-0.008782688725680086,0.1823036715541481,-0.09762887110835188,0.10882631865707212
I would like to be seen driving around in a very expensive car.,0.07750889470407632,0.22510172223196398,-0.01585355432395615,-0.16738545165516,0.05029293241295277,0.029452710088052392,0.06784493295644359,0.02048652184382964,0.036878714496612994,0.19752081281727996,-0.0748709585111444,-0.024786313497822,0.03983794903854556,0.06732849981500175,0.15715860933902998,-0.08779400838630756,-0.1227077504251743,0.12213030953033717,0.06812539966668048,0.02982844955462515,-0.005651253463328887,-0.13930877870619016,-0.019859250379041588,0.02319242769992814,-0.09764657622977868,-0.01131931278681722,0.05222581947809118,-0.09567499185910197,-0.11600546589966262,0.10572096021906797
"I would like to live in a very expensive, high-class neighborhood.",0.009160668183388227,0.07149381078442837,0.07457826184665185,0.1619830116999296,0.048779137177509875,0.027602189995039113,0.04484985023319976,0.12729915704211042,0.05913170708259041,0.0506344921710343,-0.12235644113223586,-0.14321467194778306,-0.0326259926856746,-0.16793736546307117,0.14848618175306608,-0.07523120649306828,-0.08564966790845854,0.15507488333086,-0.09627477766382636,0.11481930138318036,-0.07906356644576723,-0.07565248091541588,0.013213314358263183,-0.06221841816900616,0.01581542344648817,-0.25540317708898763,-0.10720609759438333,0.05081434951761866,-0.07288001307781329,-0.1500666801360158
"I would never accept a bribe, even if it were very large.",-0.01585282857690766,-0.004874407349491258,0.030663521118893044,0.0015690696919026896,-0.006060048941124244,0.022758151191872165,0.04274059764177192,-0.04403422700293426,0.01610357050780657,-0.008326746251079214,0.024599165312078508,0.007545672614233489,0.07702734306682833,-0.0018569414282981658,0.004446361009984385,-0.03971851699880169,0.03634563872063881,0.022907716571810573,-0.0811720753517799,-0.04757923035665667,0.07105426261313295,0.031431711667348525,-0.001387699642172762,-0.08558970977874147,-0.01829838171484727,0.0542451923669529,0.05785233199408803,0.09138937517065909,0.13513512879823833,0.01966375565885961
I wouldn't pretend to like someone just to get that person to do favors for me.,-0.049043181777460046,0.06621270488964084,0.03627389503239053,0.013471550337729418,0.013879255202879047,-0.07610588102790801,-0.0559621266552818,-0.04842381064145653,-0.04458652920191295,0.06780546448143904,0.0010184864588747742,-0.15819330290859804,-0.07843373806626587,0.06965876178849366,0.0654471348053824,0.07312957364168635,0.003052363790162331,0.02267930605996971,0.06496134040358587,-0.027302148455809767,0.24843815506488887,-0.12027508731023108,0.1926714859472116,-0.09295812079713599,-0.0668581120551045,0.06942558710362647,0.06629819866616432,0.07456593525987144,-0.03885430539968568,-0.1698954656826219
I wouldn't spend my time reading a book of poetry.,0.06150465944415537,0.07082170141901047,0.14471354192638874,0.11251902978863408,0.02161290009887202,-0.03394048238308697,-0.034334497689991264,0.07010501476385685,0.11166420394801573,0.09546619440753014,0.041511023904576956,0.12889491371895423,0.03353461398909832,-0.06954884061719009,0.3736044142686221,0.004368358206147788,-0.027360209842986507,0.029294132796186884,0.013241810944536445,0.08106987258800234,0.05953648182732274,-0.03925191223030392,-0.035010154613493834,0.078029287052803,-0.021576692829175112,0.2736997751544373,0.012694524625760399,0.07301782430917213,-0.049857197217892904,0.02458298255696048
"I wouldn't use flattery to get a raise or promotion at work, even if I thought it would succeed.",-0.1007347679839496,0.1494801803358305,0.23094898065406894,0.07907229739546014,0.07353606343663414,-0.07575225732806619,-0.05475688076593557,-0.16987215865402538,-0.01683904576204386,0.05770677159816852,-0.02806093644594719,0.031116582683989393,0.03749984866842874,0.02827742128252678,0.07198378425871112,0.2587335522058203,-0.06900791178056791,0.06004981309093579,-0.01937631170771914,0.3068543657827424,-0.18864820254545686,0.150648998549343,0.17411082783893778,-0.06557241549982873,-0.23110103603971135,-0.14687378877434068,-0.030085292862982522,-0.07381139337885975,0.15469758302655126,0.2711029443460964
I wouldn’t want people to treat me as though I were superior to them.,-0.09538527531146873,0.01998230330620116,0.07143007878827287,0.19235042426478546,0.019447568027009914,-0.20507321245561747,-0.03272884760803882,-0.03369256315706378,-0.09016238941285754,-0.05126904220148647,0.009128405055143677,-0.02342077690464581,0.2183286034967995,0.10209569701439943,0.009973729012537007,-0.03864516050085328,0.054364664275273866,0.09144242928467024,-0.01020987236200046,0.0358240244182156,0.08565458920235328,-0.03931610015408811,0.11085542999898998,-0.02640311573296873,0.1626477475351398,-0.18104010868450962,-0.11285422235746558,-0.09935063378287108,0.0071266793691663515,0.0365521261281844
I'm interested in learning about the history and politics of other countries.,-0.06440813441510629,-0.04546121130357122,0.12875063964613678,0.034019951113031376,0.1191523708276412,0.028300690723500766,0.04336921015407728,0.013356311012602613,-0.023665653495894747,0.02594687460711532,-0.005467999219373353,0.17547949034845625,0.0549716335606966,0.030265365617179612,-0.12427188148262311,0.03723610668366911,-0.17573297857744502,-0.05772456191196282,-0.03178803093431277,0.12295596011224262,-0.055102076202502154,-0.12011147951122579,0.031599796906128956,0.1037694980464442,0.23188029999236076,-0.13666436385873618,0.13603642472858185,-0.043721948873857254,0.0020422133016687973,-0.038307302895795876
"If I had the opportunity, I would like to attend a classical music concert.",0.02626469484847289,-0.01652258455802511,-0.023583244922086747,-0.037360297090817104,0.12543794853889845,-0.06599028884941117,0.06687724660654235,-0.02508617940968987,-0.10616960690069752,0.05418261139113282,0.041025497258795375,-0.029942823106673934,-0.07811973373499599,0.024029453814878445,-0.07744903482849881,0.08199377484176977,0.052644486857730204,-0.027400833373114303,-0.08268345254516814,-0.0306321549942107,-0.2242088744082669,-0.04926884653107921,0.05284344317776474,0.10583298561205227,-0.06323021999391563,-0.1405715153272408,0.09655468821525222,-0.05221868289401085,-0.09294661058251334,-0.054547987991643926
"If I knew that I could never get caught, I would be willing to steal a million dollars.",0.01857950283138968,-0.001224984836886931,-0.020987090693865916,-0.008807861071031686,-0.00015489507296925314,0.0008082417715245885,-0.011908570885770726,-0.011478629872663071,-0.023701439421537244,0.024176018350028146,0.015131228439953235,-0.07120738738418074,0.03906183871797637,-0.027038655367427413,-0.054405887537415404,-0.049251741045307766,-0.04156569451375632,-0.02267102913195758,-0.02339041654790261,-0.11271161846326284,0.1740891591573611,0.06228008889670532,-0.06937974277841005,0.02259484638095608,-0.055193308359171196,-0.14263756978569514,-0.09726756058749196,0.06231653886911752,-0.027249473313389443,0.07632441861530674
"If I want something from a person I dislike, I will act very nicely toward that person in order to get it.",0.10706161747870074,0.007799563684479071,-0.044055162638378796,-0.20742317243140987,0.3151346659071878,-0.14994758786499543,-0.1424594712029857,-0.1280653232357318,0.05252039593600663,0.0323606891815247,0.15498523907842157,-0.19923171134890097,0.20131814199709316,-0.0170209433577402,-0.17293701133227368,-0.01924366965420867,-0.14968515232293192,-0.051611136475848036,0.37154850803664463,0.03585322270442106,-0.0341195003779596,-0.03853295596786205,-0.04429388474185574,0.028168147092503912,-0.08256569130576986,0.09862201091070644,-0.022447745078970547,-0.03482827439545196,-0.03948059102971935,0.11057533014164121
"If I want something from someone, I will laugh at that person's worst jokes.",0.14427288334114302,-0.021316995277376533,0.014934745225943777,-0.00552062286611478,0.16282825167319157,0.2926417508630035,-0.04841073378035481,-0.05075206457553333,0.13592540641996434,-0.2531527029152919,-0.06950456040298472,-0.0069806105194164525,0.022672410053763473,0.13748653068996475,-0.1087784313811679,-0.14569705261875524,0.1606381102658672,-0.04940458700801094,0.07232863931511369,0.2540229063503401,0.19708116245771495,-0.0905070999841864,0.05422896356598736,-0.025496885118501227,0.0073626120065459376,0.05223174066392357,-0.12848407182409072,0.005210428875006094,-0.040437686957266815,-0.10021095447833206
"If someone has cheated me once, I will always feel suspicious of that person.",0.04629016116129099,-0.12583560840582314,0.09598806716899187,-0.05646374406932302,0.18071920607242684,0.10967620214785062,0.007930193343077117,-0.06754360740867536,-0.22118397276522955,0.31694253331511196,-0.2425265252349833,-0.15938596058456947,-0.021492640383918654,-0.020101976017002976,0.02271438787399046,-0.07739975393025937,0.06473597985918138,0.13632072262459957,0.00025665396263742607,-0.09474120764542461,-0.06862973766577384,-0.1094164359238614,-0.0689299607645078,0.08651542719576626,0.26945380270502106,0.03189405338443931,-0.10458746334904385,0.0033515022341619534,-0.07809610072836247,0.0690283244389777
"In social situations, I'm usually the one who makes the first move.",0.03203055316281474,-0.061585592783429385,-0.06174612872309317,0.008423078143126704,-0.003839829889932813,0.03466390847968744,-0.052946711152314585,0.056759265620684334,-0.10697300643071396,0.03666105494632838,-0.02980038442988026,0.021819271582088105,0.1407093334585646,-0.2500845709431713,-0.14162220358164834,0.019468041532962752,0.0406692842797964,-0.0036685795409241084,0.013552778534143326,0.11652996982317561,0.19670389869009727,-0.07983453340638928,-0.022410807347043274,-0.1498560301710072,0.05354415691865064,-0.008103945263077322,-0.032143152464931476,0.050832242667073396,0.176831984726161,0.08784065258843636
It wouldn’t bother me to harm someone I didn’t like.,0.04670495730027312,0.07085196227201243,-0.07809133908716072,-0.005414945582083266,0.05543704895992541,-0.027412041531942752,-0.13185168968476366,0.10335381172149233,-0.05547447647749091,-0.007456719394392691,-0.07779199373073825,-0.03580603411533338,-0.17862127866824412,0.16325384568567797,-0.011498420091149075,0.02002365353883727,0.013083782764575256,-0.10709676934679227,0.07400137902857024,-0.07268059871163367,0.017152521814509564,0.02476242522983138,0.04434142988847066,0.07586465955495328,-0.166136167139025,0.0997972549045345,-0.0066726267033104525,-0.05545064945559784,0.009344909882929367,-0.0909367273854777
"I’d be tempted to use counterfeit money, if I were sure I could get away with it.",0.0902237636420214,0.0873555252708509,-0.17807461447247175,0.06205726083695421,0.012263800951880404,-0.024666865899825502,-0.1605230182624919,0.20487784375583085,-0.04508379807588187,0.016932806015952675,-0.01722512838851707,-0.053191257882011435,-0.1016830133662222,-0.0007784169316031269,0.030450971948698693,0.07741749811782377,-0.03571746696312077,-0.16648548429900356,0.07841591860904636,0.10742192573099839,-0.02950149479308807,-0.08051592078909806,-0.044220521321260246,-0.029072757572085668,0.03739090286904827,-0.11171592761231137,0.007199558274667195,-0.204836952961054,-0.06261408028682214,-0.03530776746602828
I’ve never really enjoyed looking through an encyclopedia.,0.04888427830771994,0.23562686077588818,0.18481534414760512,-0.11172784618639012,-0.039618733500371366,0.0234717834876158,0.055004427123673184,0.11825263528077636,-0.08342328292729073,0.006761360651806576,0.07646808934131545,-0.008520530516221272,0.044264517749478365,0.003138204037535544,0.001956591996303101,-0.10315967654697504,0.017384966961281105,0.1439358834832395,0.23513943728211906,-0.0935074767095471,-0.05907819367650368,0.09804366861236029,-0.08108022435148417,-0.07997582007295062,-0.0869205217076267,-0.028585141829597812,-0.036752326452306444,0.01830794760921139,-0.048287599183640756,-0.01736303428095249
Most people are more upbeat and dynamic than I generally am.,0.019734548885259696,0.11927270096330765,0.21058968495903424,-0.02449730128227295,0.03787154244045858,0.0882652345537362,-0.05364086723038521,-0.038536838013089984,0.05714090664251783,0.002333502919477869,0.1390125643904747,0.06754713997338922,0.08005392692218188,-0.018579249152585197,-0.07812847740488385,0.029004294759672086,0.05907763482118066,0.009407912497452568,-0.05630315638402441,-0.1431246197459505,-0.07015723756361657,0.05488266937771739,0.0654682513568982,-0.04470841790103781,-0.08451266455290604,0.011898311442217674,0.033402042821263064,-0.07612479467215925,0.07992074902597457,-0.103865412539082
Most people tend to get angry more quickly than I do.,-0.09525572540965098,0.07489834704496395,-0.06679835898411454,0.19565125816140608,0.11166235993583437,-0.0010896517623236077,-0.026867622240828556,-0.13932021360595673,-0.062150905000597535,-0.037408626581279594,0.006047147438743512,-0.1456691404541431,0.07494150674361025,-0.11815958722395647,0.07314268335343496,-0.0982985687026113,0.09750688719589823,-0.06359606063993234,-0.0014017521917440638,-0.048774472935770426,0.033003807101928385,-0.009360987127541109,-0.015067770551275466,0.04113781227530501,-0.025175952367461892,-0.11149566566292016,-0.041572953139390106,-0.06600800575817252,-0.03980106191509921,-0.0684583166280122
"My attitude toward people who have treated me badly is ""forgive and forget"".",-0.013659174975709187,-0.0036985699806186866,0.060746874623965934,0.0719527437684101,0.13147090002176703,0.1737129377692246,0.01625401433735096,0.0092109633947799,0.07873707003558654,0.039202373819989735,0.13692381968774753,-0.17296653355585925,-0.02942307083707066,0.06150368556517433,0.18938029783603502,-0.08942902011691782,-0.10954155488080777,-0.140091568453666,-0.0014945055333066043,0.0839630370418022,0.12104891826418819,-0.03438305602190947,0.09541610743371362,0.002921797838850168,0.056916356003583767,-0.00430274541667268,0.10312801089845948,-0.06987081592876551,-0.08687778273032724,-0.046234307736031884
"Often when I set a goal, I end up quitting without having reached it.",0.07905805191395367,0.11519193913242398,0.08852584600943068,-0.09339482975898068,-0.053355928109218694,-0.06264878599043247,0.08465924290334699,0.11256433955000267,-0.024014515308714773,-0.061294174601140346,0.06224915022485503,-0.0406075109233351,-0.07485527666816275,-0.05711248303261902,-0.006285785561987408,-0.028099993720047914,0.020340031238341473,-0.09295163257366669,-0.07902218825140858,0.11360469676650778,0.08772007872580224,-0.18224617313201408,0.10874948456564382,-0.019510001353622408,0.13392570768907724,-0.0789893324477204,0.055090114324304724,-0.01997193245863906,0.09730865883073836,0.2917057142493874
"On most days, I feel cheerful and optimistic.",0.09905229079432451,-0.08923308268755238,-0.13535505170034373,0.1329310202972369,0.04884169579093517,-0.08523241663320728,0.0032414110377689473,-0.0032131598185876293,0.00017942841903710499,-0.05086146347050314,0.03193475990722364,-0.05507197407022825,0.0022229759876498728,0.015703263642659927,0.020182175475100306,-0.06223353531700175,0.07705378304417497,-0.036520884422066156,-0.033210667968603655,-0.03840307535097182,-0.13237379724833664,-0.028461360159637218,0.22240196855844424,0.07822454161589686,-0.11635182622596409,0.11424575943193198,-0.10284105321375876,-0.04319344323233086,0.09379355823516822,-0.0770467886689052
People have often told me that I have a good imagination.,-0.0048641306080730515,-0.0690711567691629,-0.04809935942666061,0.032843287794917124,0.05149325002939475,0.015222068212603152,0.04296911166894273,-0.09082113959886269,-0.04141183396482034,0.11197221554990086,-0.12401154911683952,0.11507030524195254,0.008137069162186329,-0.02423269957414784,-0.004308517798273164,-0.028216927161330205,-0.0201933418318185,-0.1835554997873097,0.08992370614420891,-0.1737256178129344,0.13647124666005053,-0.11411081573025202,0.07901406961654259,0.0022221466906811,-0.07723883145243084,-0.10581590281993607,-0.08453900416196909,-0.09800597927421448,0.008028412142876877,-0.08185754959495242
People often call me a perfectionist.,0.0662436137649033,-0.134780501269504,-0.028121468720856663,0.07444533885926591,0.0429250481428101,0.023583713494507115,-0.08148957738864683,0.03862588131603551,0.09884922483705993,0.08153874957654675,-0.10897698873781579,-0.18096487788460014,0.01938555155937315,0.023032007765655754,0.01259760004562517,0.06777508200962849,0.2889966545579582,-0.1167549022533272,0.0636344549183152,0.022804877114092098,0.032573786859978,0.12508832318331134,-0.2233847907134094,-0.015365229021159903,-0.11415926145737741,-0.118148752824934,-0.09106941923264297,-0.05904658150519765,0.18756169091726488,0.0838572825894073
People often joke with me about the messiness of my room or desk.,0.1128039921446854,-0.04030701538768668,0.029265414644765717,-0.1500076312443247,0.185439747691972,0.05936552528724072,-0.036478135269933876,-0.20718373517005118,0.10909820258414214,-0.049804970265908625,-0.1145614182265108,0.021052037651061246,-0.1712690196862434,0.3128331775641438,0.01708443337556474,0.053705640880555426,-0.10688246605292309,0.03456228354294777,-0.11209701622541389,0.017418650051647614,0.14383221132486243,0.1682601965325474,-0.020213139316464117,-0.1449575260220108,0.19433459915578474,0.02837391793736548,-0.13649332986955648,0.02063604746163594,0.03379162954083452,0.16936232124430114
People often tell me that I should try to cheer up.,0.140668267495426,0.112658928892689,-0.08403766562155988,0.06195083015741869,-0.06860179579406978,-0.058188664287753655,-0.07282167877506611,0.04663953363729071,0.24877974192535313,0.07647860190087158,-0.06849031588928174,0.15949069332466198,-0.07666852728701413,0.10292048753174936,0.054080861898243744,-0.10685663972273253,-0.05555546348800469,-0.010736185926251564,-0.004856501939193028,-0.052155984391453206,-0.03578098933971949,0.0588076646250343,0.1316673365108042,0.04158401294230697,0.13218282918589974,0.06592989244963378,-0.03431268291085389,0.005836301639033313,0.24467195520966603,0.06392270315243721
People see me as a hard-hearted person.,0.09759118499740506,0.1454083104949285,-0.05459487849624037,0.03175051864320127,-0.07473181103345362,-0.08776886977485016,0.0144903664205247,0.03997042920981791,-0.1736990597337401,-0.1006699142794963,0.03353729194664368,-0.07130412711223381,-0.015256232613240652,-0.006846522007698228,-0.16600295827813813,0.03177939313012226,-0.17618010364179618,0.14680708975360895,-0.1985826178604363,0.014778622342025788,0.12410000912319956,0.06654651277852897,-0.0029712961627437516,0.019416380476468948,0.033383316008683994,-0.03118168121964832,-0.1105930069068424,-0.17450113043461551,0.017801718168573996,-0.004906432585760073
People sometimes tell me that I am too critical of others.,0.0498993879761925,0.1238618945025135,0.023997720202966373,-0.03976880633115956,-0.001642281988311417,-0.11245164401323107,0.0031273262342500423,0.028539903688490617,0.07356565916109924,-0.036643546386671014,-0.035002995707841454,-0.026172290788201383,-0.07303420305506213,-0.16791596805315726,0.2093800539265503,-0.055903165435864745,-0.03651542470239873,-0.02007197469359065,-0.02582020535793751,-0.1151730987454582,0.13453629373416326,0.07838847999081124,-0.09751929691000365,-0.18985001317542993,0.0020889040249346662,-0.11080101793974557,0.1175907041219961,-0.014498434569103817,0.07839876002791743,0.08324758835376789
People sometimes tell me that I'm too stubborn.,0.053988947012967074,0.028470949546783614,-0.01762654499492183,-0.05511574937942482,0.047170214455564075,0.014835030165899973,0.15082956214210733,-0.10478313201054973,0.11636030989101603,-0.14644407956584318,-0.027670133832160552,0.030073748460345308,0.1814949211822321,-0.024909243551285706,0.005035396413731776,-0.13148793635335612,-0.15389756616765535,-0.127404684916179,-0.1471761790353247,-0.13710191163527674,-0.10354940377312952,-0.007434920845713526,0.020599400564388515,-0.04987733872930211,0.15336808705507116,-0.0003705760138654248,-0.13782406816790926,-0.035243458301234404,-0.07724046104661612,-0.18045041082753818
People think of me as someone who has a quick temper.,0.14710125262920848,0.09551306906575852,-0.09870432451333062,-0.032643333945337215,-0.028779931520965165,0.09977176142411173,-0.1593886467726974,0.18536845682292366,0.14876497528894989,0.19044939679714973,-0.19635941430180226,0.06647129998670225,0.09192994123873142,0.07259110756676831,0.09750185116436341,0.0774696199358683,-0.012369095726297978,-0.1462995655928237,-0.038605929902009624,-0.18627262154118127,-0.035764183565310255,0.04100313278671041,0.09048826358902107,0.16529316125842836,-0.05854623251183965,0.00602569300195719,-0.13222284835221884,-0.09927401299899762,-0.025744664011953973,0.1331041034648038
Sometimes I like to just watch the wind as it blows through the trees.,0.047710116011500825,-0.0978222711701896,0.018423752442974756,0.027083452966263306,0.0878488180786115,0.06740779912870114,0.07799689357895041,-0.052736294436975716,0.02514769697671841,-0.026558605120886293,0.18749003716125878,0.005118991449691269,0.058638208925913635,-0.11356165649036248,0.11944386243808101,0.04622532239071172,0.08514727763092109,-0.07621445127274114,0.015187882237729378,0.08011657956971907,-0.040384909230030144,-0.03989348464803926,0.18785715629607852,-0.025590848205575313,0.1074596156375372,0.06638484501702449,-0.030025392782501607,0.08168716693214965,0.03399042895299659,-0.015904714401915827
